"audio","label","labels","human_label","human_labels","path","dataset_source","split","env","alertable","emergency","file_exists","audio_format","duration","sample_rate","channels","bit_depth","bit_velocity","size","date_modification"
"187075-5-0-thunderstorm-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/187075-5-0-thunderstorm-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","36.0","44100","Mono","16","705600","3100.82","2024-01-26 04:02:24"
"44737-5-0-wind-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/44737-5-0-wind-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","16.0","44100","Mono","16","705600","1378.17","2024-01-26 04:02:34"
"44735-5-0-road_traffic-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/44735-5-0-road_traffic-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","8.0","44100","Mono","16","705600","689.11","2024-01-26 04:02:34"
"209992-5-2-1-wind-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/209992-5-2-1-wind-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","4.0","48000","Mono","32","1536000","750.04","2024-01-26 04:02:28"
"21187-5-0-road_traffic-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/21187-5-0-road_traffic-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","1.22","44100","Mono","16","705600","105.12","2024-01-26 04:02:32"
"49769-5-1.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/49769-5-1.wav","Enhanced_audio_of_accident","test","","False","False","True","wav","1.44","44100","Stereo","32","2822400","496.17","2024-01-26 04:02:36"
"113205-5-0-wind-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/113205-5-0-wind-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","3.24","96000","Mono","32","3072000","1215.04","2024-01-26 04:02:12"
"50668-5-3-wind-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/50668-5-3-wind-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","3.64","44100","Mono","32","1411200","627.09","2024-01-26 04:02:40"
"113203-5-7-rain-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/113203-5-7-rain-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","1.038","96000","Mono","32","3072000","389.29","2024-01-26 04:02:10"
"19338-5-0-road_traffic-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/19338-5-0-road_traffic-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","4.0","44100","Mono","16","705600","344.57","2024-01-26 04:02:24"
"118558-5-1-wind-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/118558-5-1-wind-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","12.0","44100","Mono","16","705600","1033.64","2024-01-26 04:02:12"
"186938-5-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/186938-5-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","1.81","48000","Stereo","16","1536000","339.38","2024-01-26 04:02:22"
"50668-5-3-rain-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/50668-5-3-rain-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","3.64","44100","Mono","32","1411200","627.09","2024-01-26 04:02:40"
"200786-5-1-wind-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/200786-5-1-wind-0.wav","Enhanced_audio_of_accident","test","","False","False","True","wav","24.0","44100","Mono","16","705600","2067.23","2024-01-26 04:02:26"
"194962-5-0-wind-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/194962-5-0-wind-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","12.0","48000","Mono","16","768000","1125.04","2024-01-26 04:02:26"
"39857-5-5-road_traffic-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/39857-5-5-road_traffic-0.wav","Enhanced_audio_of_accident","test","","False","False","True","wav","8.0","44100","Mono","16","705600","689.11","2024-01-26 04:02:32"
"200786-5-1-thunderstorm-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/200786-5-1-thunderstorm-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","24.0","44100","Mono","16","705600","2067.23","2024-01-26 04:02:26"
"209992-5-2-1-thunderstorm-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/209992-5-2-1-thunderstorm-0.wav","Enhanced_audio_of_accident","test","","False","False","True","wav","4.0","48000","Mono","32","1536000","750.04","2024-01-26 04:02:28"
"50898-5-0-wind-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/50898-5-0-wind-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","3.59","44100","Mono","16","705600","309.26","2024-01-26 04:02:40"
"62566-5-0-road_traffic-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/62566-5-0-road_traffic-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","32.0","44100","Mono","16","705600","2756.29","2024-01-26 04:02:40"
"118558-5-1.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/118558-5-1.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","12.0","44100","Mono","16","705600","1033.64","2024-01-26 04:02:12"
"187075-5-0-road_traffic-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/187075-5-0-road_traffic-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","36.0","44100","Mono","16","705600","3100.82","2024-01-26 04:02:24"
"91209-5-0-road_traffic-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/91209-5-0-road_traffic-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","12.0","48000","Mono","16","768000","1125.04","2024-01-26 04:02:46"
"17592-5-1-road_traffic-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/17592-5-1-road_traffic-0.wav","Enhanced_audio_of_accident","test","","False","False","True","wav","16.0","44100","Mono","16","705600","1378.17","2024-01-26 04:02:20"
"107228-5-0-road_traffic-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/107228-5-0-road_traffic-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","32.0","44100","Mono","16","705600","2756.29","2024-01-26 04:02:10"
"106487-5-0-wind-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/106487-5-0-wind-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","12.0","44100","Mono","16","705600","1033.64","2024-01-26 04:02:08"
"106487-5-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/106487-5-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","12.0","44100","Stereo","16","1411200","2067.23","2024-01-26 04:02:08"
"186935-5-0-thunderstorm-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/186935-5-0-thunderstorm-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","8.0","44100","Mono","16","705600","689.11","2024-01-26 04:02:22"
"49769-5-1-wind-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/49769-5-1-wind-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","1.44","44100","Mono","32","1411200","248.11","2024-01-26 04:02:36"
"18592-5-0-thunderstorm-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/18592-5-0-thunderstorm-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","20.0","44100","Mono","16","705600","1722.7","2024-01-26 04:02:22"
"19338-5-0-rain-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/19338-5-0-rain-0.wav","Enhanced_audio_of_accident","test","","False","False","True","wav","4.0","44100","Mono","16","705600","344.57","2024-01-26 04:02:24"
"62566-5-0-wind-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/62566-5-0-wind-0.wav","Enhanced_audio_of_accident","test","","False","False","True","wav","32.0","44100","Mono","16","705600","2756.29","2024-01-26 04:02:42"
"18592-5-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/18592-5-0.wav","Enhanced_audio_of_accident","test","","False","False","True","wav","20.0","44100","Stereo","16","1411200","3445.36","2024-01-26 04:02:22"
"141240-5-1-thunderstorm-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/141240-5-1-thunderstorm-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","2.85","44100","Mono","32","1411200","491.0","2024-01-26 04:02:14"
"46918-5-0-thunderstorm-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/46918-5-0-thunderstorm-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","12.0","44100","Mono","16","705600","1033.64","2024-01-26 04:02:34"
"106486-5-0-thunderstorm-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/106486-5-0-thunderstorm-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","12.0","44100","Mono","16","705600","1033.64","2024-01-26 04:02:08"
"123685-5-0-rain-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/123685-5-0-rain-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","36.0","44100","Mono","16","705600","3100.82","2024-01-26 04:02:12"
"141240-5-0-rain-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/141240-5-0-rain-0.wav","Enhanced_audio_of_accident","test","","False","False","True","wav","3.05","44100","Mono","32","1411200","525.45","2024-01-26 04:02:14"
"141240-5-1.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/141240-5-1.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","2.85","44100","Stereo","32","2822400","981.96","2024-01-26 04:02:14"
"83680-5-0-road_traffic-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/83680-5-0-road_traffic-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","16.0","48000","Mono","16","768000","1500.04","2024-01-26 04:02:44"
"113203-5-7-wind-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/113203-5-7-wind-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","1.038","96000","Mono","32","3072000","389.29","2024-01-26 04:02:10"
"166101-5-2-wind-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/166101-5-2-wind-0.wav","Enhanced_audio_of_accident","test","","False","False","True","wav","20.0","44100","Mono","16","705600","1722.7","2024-01-26 04:02:20"
"106487-5-0-road_traffic-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/106487-5-0-road_traffic-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","12.0","44100","Mono","16","705600","1033.64","2024-01-26 04:02:08"
"19338-5-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/19338-5-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","4.0","44100","Mono","16","705600","344.57","2024-01-26 04:02:24"
"46918-5-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/46918-5-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","12.0","44100","Stereo","16","1411200","2067.23","2024-01-26 04:02:34"
"186936-5-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/186936-5-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","8.0","48000","Stereo","16","1536000","1500.04","2024-01-26 04:02:22"
"89948-5-0-thunderstorm-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/89948-5-0-thunderstorm-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","4.0","44100","Mono","16","705600","344.57","2024-01-26 04:02:46"
"6988-5-0-road_traffic-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/6988-5-0-road_traffic-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","24.0","44100","Mono","16","705600","2067.23","2024-01-26 04:02:42"
"141240-5-0-wind-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/141240-5-0-wind-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","3.05","44100","Mono","32","1411200","525.45","2024-01-26 04:02:14"
"209992-5-0-wind-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/209992-5-0-wind-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","4.0","48000","Mono","32","1536000","750.04","2024-01-26 04:02:28"
"209992-5-2-11-rain-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/209992-5-2-11-rain-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","8.0","48000","Mono","32","1536000","1500.04","2024-01-26 04:02:30"
"18592-5-0-rain-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/18592-5-0-rain-0.wav","Enhanced_audio_of_accident","test","","False","False","True","wav","20.0","44100","Mono","16","705600","1722.7","2024-01-26 04:02:22"
"201988-5-1-thunderstorm-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/201988-5-1-thunderstorm-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","2.735","44100","Mono","16","705600","235.62","2024-01-26 04:02:26"
"156634-5-2-thunderstorm-0.wav","/C/engine_ad1943a9","[""/C/engine_ad1943a9""]","engine","[""engine""]","/home/andres/Documentos/proyecto4geeks/data/raw/Enhanced_audio_of_accident/engine_idling/156634-5-2-thunderstorm-0.wav","Enhanced_audio_of_accident","train","","False","False","True","wav","36.0","44100","Mono","16","705600","3100.82","2024-01-26 04:02:18"
