"audio","label","labels","human_label","human_labels","path","dataset_source","split","env","alertable","emergency","file_exists","audio_format","duration","sample_rate","channels","bit_depth","bit_velocity","size","date_modification"
"10002.wav","/m/0lyf6","[""/m/0lyf6"", ""/m/09hlz4""]","breathing","[""breathing""]","zenodo/10002.wav","zenodo","train","interior","False","False","True","wav","0.495","44100","Mono","16","705600","42.71","2020-06-16 00:54:58"
"100021.wav","/m/023pjk","[""/m/023pjk"", ""/m/07q7njn"", ""/t/dd00071"", ""/m/039jq""]","domestic_activity","[""domestic_activity"", ""glass_metal""]","zenodo/100021.wav","zenodo","train","indefinida","False","False","True","wav","1.564","44100","Mono","16","705600","134.75","2020-06-16 00:54:52"
"10003.wav","/m/0lyf6","[""/m/0lyf6"", ""/m/09hlz4""]","breathing","[""breathing""]","zenodo/10003.wav","zenodo","train","interior","False","False","True","wav","0.482","44100","Mono","16","705600","41.59","2020-06-16 00:54:58"
"100030.wav","/m/07qrkrw","[""/m/07qrkrw"", ""/m/01yrx"", ""/m/068hy"", ""/m/0jbk""]","another_animal","[""another_animal""]","zenodo/100030.wav","zenodo","test","exterior","False","False","True","wav","0.869","44100","Mono","16","705600","74.91","2020-06-16 00:50:57"
"100032.wav","/m/05tny_","[""/m/05tny_"", ""/m/0bt9lr"", ""/m/068hy"", ""/m/0jbk""]","dog","[""dog"", ""another_animal""]","zenodo/100032.wav","zenodo","test","indefinida","True","False","True","wav","0.318","44100","Mono","16","705600","27.43","2020-06-16 00:50:45"
"100035.wav","/m/0838f","[""/m/0838f""]","water","[""water""]","zenodo/100035.wav","zenodo","train","interior","False","False","True","wav","13.553","44100","Mono","16","705600","1167.41","2020-06-16 00:55:09"
"100036.wav","/m/015p6","[""/m/015p6"", ""/m/01280g"", ""/m/0jbk""]","another_animal","[""another_animal""]","zenodo/100036.wav","zenodo","train","exterior","False","False","True","wav","7.45","44100","Mono","16","705600","641.77","2020-06-16 00:54:42"
"100039.wav","/m/015p6","[""/m/015p6"", ""/m/01280g"", ""/m/0jbk""]","another_animal","[""another_animal""]","zenodo/100039.wav","zenodo","train","exterior","False","False","True","wav","5.0","44100","Mono","16","705600","430.74","2020-06-16 00:54:28"
"10004.wav","/m/0lyf6","[""/m/0lyf6"", ""/m/09hlz4""]","breathing","[""breathing""]","zenodo/10004.wav","zenodo","train","interior","False","False","True","wav","0.485","44100","Mono","16","705600","41.83","2020-06-16 00:55:38"
"100041.wav","/m/04s8yn","[""/m/04s8yn"", ""/m/015p6"", ""/m/01280g"", ""/m/0jbk""]","another_animal","[""another_animal""]","zenodo/100041.wav","zenodo","train","exterior","False","False","True","wav","28.65","44100","Mono","16","705600","2467.78","2020-06-16 00:54:43"
"100042.wav","/m/015p6","[""/m/015p6"", ""/m/01280g"", ""/m/0jbk""]","another_animal","[""another_animal""]","zenodo/100042.wav","zenodo","train","exterior","False","False","True","wav","12.0","44100","Mono","16","705600","1033.67","2020-06-16 00:54:50"
"100043.wav","/m/015p6","[""/m/015p6"", ""/m/01280g"", ""/m/0jbk""]","another_animal","[""another_animal""]","zenodo/100043.wav","zenodo","train","exterior","False","False","True","wav","5.05","44100","Mono","16","705600","435.05","2020-06-16 00:54:52"
"100047.wav","/m/015p6","[""/m/015p6"", ""/m/01280g"", ""/m/0jbk""]","another_animal","[""another_animal""]","zenodo/100047.wav","zenodo","train","exterior","False","False","True","wav","0.75","44100","Mono","16","705600","64.68","2020-06-16 00:55:33"
"10005.wav","/m/0lyf6","[""/m/0lyf6"", ""/m/09hlz4""]","breathing","[""breathing""]","zenodo/10005.wav","zenodo","train","interior","False","False","True","wav","0.478","44100","Mono","16","705600","41.27","2020-06-16 00:54:32"
"100069.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100069.wav","zenodo","train","indefinida","False","False","True","wav","8.307","44100","Mono","16","705600","715.58","2020-06-16 00:55:08"
"10007.wav","/m/0lyf6","[""/m/0lyf6"", ""/m/09hlz4""]","breathing","[""breathing""]","zenodo/10007.wav","zenodo","train","interior","False","False","True","wav","0.454","44100","Mono","16","705600","39.15","2020-06-16 00:55:33"
"100072.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100072.wav","zenodo","train","indefinida","False","False","True","wav","0.381","44100","Mono","16","705600","32.89","2020-06-16 00:54:50"
"100078.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100078.wav","zenodo","train","indefinida","False","False","True","wav","6.269","44100","Mono","16","705600","540.08","2020-06-16 00:55:27"
"10008.wav","/m/0lyf6","[""/m/0lyf6"", ""/m/09hlz4""]","breathing","[""breathing""]","zenodo/10008.wav","zenodo","train","interior","False","False","True","wav","0.414","44100","Mono","16","705600","35.73","2020-06-16 00:55:41"
"100080.wav","/m/03q5_w","[""/m/03q5_w""]","domestic_activity","[""domestic_activity""]","zenodo/100080.wav","zenodo","train","indefinida","False","False","True","wav","4.336","44100","Mono","16","705600","373.58","2020-06-16 00:54:59"
"100081.wav","/m/03q5_w","[""/m/03q5_w""]","domestic_activity","[""domestic_activity""]","zenodo/100081.wav","zenodo","train","indefinida","False","False","True","wav","4.023","44100","Mono","16","705600","346.58","2020-06-16 00:55:40"
"100082.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100082.wav","zenodo","train","indefinida","False","False","True","wav","7.758","44100","Mono","16","705600","668.33","2020-06-16 00:54:59"
"100083.wav","/m/03qtwd","[""/m/03qtwd"", ""/t/dd00012""]","ambient_noise","[""ambient_noise""]","zenodo/100083.wav","zenodo","train","indefinida","False","False","True","wav","10.762","44100","Mono","16","705600","927.08","2020-06-16 00:55:30"
"100092.wav","/m/028ght","[""/m/028ght"", ""/m/03qtwd"", ""/t/dd00012""]","voice","[""voice"", ""ambient_noise""]","zenodo/100092.wav","zenodo","train","indefinida","False","False","True","wav","9.613","44100","Mono","16","705600","828.08","2020-06-16 00:54:31"
"100093.wav","/m/028ght","[""/m/028ght"", ""/m/03qtwd"", ""/t/dd00012""]","voice","[""voice"", ""ambient_noise""]","zenodo/100093.wav","zenodo","train","indefinida","False","False","True","wav","4.78","44100","Mono","16","705600","411.83","2020-06-16 00:54:54"
"100095.wav","/m/028ght","[""/m/028ght"", ""/t/dd00012""]","voice","[""voice"", ""ambient_noise""]","zenodo/100095.wav","zenodo","train","indefinida","False","False","True","wav","10.162","44100","Mono","16","705600","875.33","2020-06-16 00:55:34"
"100096.wav","/m/028ght","[""/m/028ght"", ""/t/dd00012""]","voice","[""voice"", ""ambient_noise""]","zenodo/100096.wav","zenodo","train","indefinida","False","False","True","wav","17.162","44100","Mono","16","705600","1478.33","2020-06-16 00:55:15"
"100098.wav","/m/028ght","[""/m/028ght"", ""/t/dd00012""]","voice","[""voice"", ""ambient_noise""]","zenodo/100098.wav","zenodo","train","indefinida","False","False","True","wav","15.36","44100","Mono","16","705600","1323.08","2020-06-16 00:54:43"
"100099.wav","/m/028ght","[""/m/028ght"", ""/m/03qtwd"", ""/t/dd00012""]","voice","[""voice"", ""ambient_noise""]","zenodo/100099.wav","zenodo","train","indefinida","False","False","True","wav","4.78","44100","Mono","16","705600","411.83","2020-06-16 00:55:10"
"1001.wav","/m/0130jx","[""/m/0130jx"", ""/m/02jz0l"", ""/m/02mk9"", ""/t/dd00071""]","water","[""water"", ""engine"", ""domestic_activity""]","zenodo/1001.wav","zenodo","test","interior","False","False","True","wav","22.338","44100","Mono","16","705600","1924.13","2020-06-16 00:50:41"
"100101.wav","/m/028ght","[""/m/028ght"", ""/m/03qtwd"", ""/t/dd00012""]","voice","[""voice"", ""ambient_noise""]","zenodo/100101.wav","zenodo","train","indefinida","False","False","True","wav","6.322","44100","Mono","16","705600","544.58","2020-06-16 00:55:36"
"100104.wav","/m/028ght","[""/m/028ght"", ""/t/dd00012""]","voice","[""voice"", ""ambient_noise""]","zenodo/100104.wav","zenodo","train","indefinida","False","False","True","wav","21.656","44100","Mono","16","705600","1865.33","2020-06-16 00:55:39"
"100114.wav","/m/01yrx","[""/m/01yrx"", ""/m/068hy"", ""/m/0jbk""]","another_animal","[""another_animal""]","zenodo/100114.wav","zenodo","train","exterior","False","False","True","wav","13.662","44100","Mono","16","705600","1176.83","2020-06-16 00:54:52"
"100124.wav","/m/0bt9lr","[""/m/0bt9lr"", ""/m/068hy"", ""/m/0jbk""]","dog","[""dog"", ""another_animal""]","zenodo/100124.wav","zenodo","train","indefinida","True","False","True","wav","18.939","44100","Mono","16","705600","1631.33","2020-06-16 00:55:45"
"100143.wav","/m/0g6b5","[""/m/0g6b5"", ""/m/014zdl""]","fire","[""fire"", ""explosion""]","zenodo/100143.wav","zenodo","train","indefinida","True","True","True","wav","7.471","44100","Mono","16","705600","643.58","2020-06-16 00:55:10"
"100144.wav","/m/032s66","[""/m/032s66"", ""/m/0g6b5"", ""/m/014zdl""]","gun_shot","[""gun_shot"", ""fire"", ""explosion""]","zenodo/100144.wav","zenodo","train","indefinida","True","True","True","wav","7.001","44100","Mono","16","705600","603.08","2020-06-16 00:55:12"
"100150.wav","/m/0k5j","[""/m/0k5j"", ""/m/07yv9""]","traffic","[""traffic""]","zenodo/100150.wav","zenodo","train","exterior","True","False","True","wav","6.87","44100","Mono","16","705600","591.83","2020-06-16 00:55:17"
"100155.wav","/m/0cmf2","[""/m/0cmf2"", ""/m/0k5j"", ""/m/07yv9""]","traffic","[""traffic""]","zenodo/100155.wav","zenodo","train","exterior","True","False","True","wav","19.749","44100","Mono","16","705600","1701.08","2020-06-16 00:54:30"
"100183.wav","/m/07qqyl4","[""/m/07qqyl4"", ""/m/014zdl""]","explosion","[""explosion""]","zenodo/100183.wav","zenodo","train","indefinida","True","True","True","wav","2.007","44100","Mono","16","705600","172.95","2020-06-16 00:54:30"
"100207.wav","/m/015lz1","[""/m/015lz1"", ""/m/09l8g""]","voice","[""voice""]","zenodo/100207.wav","zenodo","train","indefinida","False","False","True","wav","17.607","44100","Mono","16","705600","1516.58","2020-06-16 00:55:03"
"100210.wav","/t/dd00071","[""/t/dd00071""]","domestic_activity","[""domestic_activity""]","zenodo/100210.wav","zenodo","test","indefinida","False","False","True","wav","29.56","44100","Mono","16","705600","2546.16","2020-06-16 00:51:00"
"100219.wav","/m/09l8g","[""/m/09l8g""]","voice","[""voice""]","zenodo/100219.wav","zenodo","train","indefinida","False","False","True","wav","2.827","44100","Mono","16","705600","243.59","2020-06-16 00:55:43"
"100246.wav","/m/04s8yn","[""/m/04s8yn"", ""/m/015p6"", ""/m/01280g"", ""/m/0jbk""]","another_animal","[""another_animal""]","zenodo/100246.wav","zenodo","train","exterior","False","False","True","wav","22.55","44100","Mono","16","705600","1942.37","2020-06-16 00:54:55"
"100248.wav","/m/015p6","[""/m/015p6"", ""/m/01280g"", ""/m/0jbk""]","another_animal","[""another_animal""]","zenodo/100248.wav","zenodo","train","exterior","False","False","True","wav","9.9","44100","Mono","16","705600","852.79","2020-06-16 00:55:32"
"100249.wav","/m/015p6","[""/m/015p6"", ""/m/01280g"", ""/m/0jbk""]","another_animal","[""another_animal""]","zenodo/100249.wav","zenodo","train","exterior","False","False","True","wav","9.6","44100","Mono","16","705600","826.95","2020-06-16 00:55:26"
"100265.wav","/m/07pggtn","[""/m/07pggtn"", ""/m/0912c9"", ""/m/07jdr"", ""/m/07pp_mv"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9"", ""/m/06d_3"", ""/m/020bb7"", ""/m/015p6"", ""/m/01280g"", ""/m/0jbk""]","another_animal","[""another_animal"", ""car_horn"", ""traffic"", ""alert_sirem""]","zenodo/100265.wav","zenodo","test","exterior","False","False","True","wav","22.439","44100","Mono","16","705600","1932.84","2020-06-16 00:50:39"
"100279.wav","/m/07q6cd_","[""/m/07q6cd_""]","domestic_activity","[""domestic_activity""]","zenodo/100279.wav","zenodo","train","indefinida","False","False","True","wav","27.2","44100","Mono","16","705600","2342.89","2020-06-16 00:55:34"
"100300.wav","/m/015lz1","[""/m/015lz1"", ""/m/04szw"", ""/m/09l8g"", ""/m/04rlf""]","voice","[""voice"", ""instrument"", ""ambient_noise""]","zenodo/100300.wav","zenodo","train","indefinida","False","False","True","wav","26.543","44100","Mono","16","705600","2286.3","2020-06-16 00:55:13"
"100303.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100303.wav","zenodo","train","indefinida","False","False","True","wav","4.015","44100","Mono","16","705600","345.91","2020-06-16 00:54:42"
"100304.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100304.wav","zenodo","train","indefinida","False","False","True","wav","0.696","44100","Mono","16","705600","60.05","2020-06-16 00:54:32"
"100305.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100305.wav","zenodo","train","indefinida","False","False","True","wav","1.197","44100","Mono","16","705600","103.15","2020-06-16 00:55:25"
"100306.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100306.wav","zenodo","train","indefinida","False","False","True","wav","2.619","44100","Mono","16","705600","225.66","2020-06-16 00:54:45"
"100307.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100307.wav","zenodo","train","indefinida","False","False","True","wav","1.044","44100","Mono","16","705600","90.04","2020-06-16 00:55:20"
"100308.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100308.wav","zenodo","train","indefinida","False","False","True","wav","2.028","44100","Mono","16","705600","174.74","2020-06-16 00:54:42"
"100309.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100309.wav","zenodo","train","indefinida","False","False","True","wav","2.179","44100","Mono","16","705600","187.76","2020-06-16 00:54:41"
"100310.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100310.wav","zenodo","train","indefinida","False","False","True","wav","1.079","44100","Mono","16","705600","93.04","2020-06-16 00:54:50"
"100311.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100311.wav","zenodo","train","indefinida","False","False","True","wav","3.55","44100","Mono","16","705600","305.87","2020-06-16 00:55:03"
"100312.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100312.wav","zenodo","train","indefinida","False","False","True","wav","0.843","44100","Mono","16","705600","72.67","2020-06-16 00:55:26"
"100313.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100313.wav","zenodo","train","indefinida","False","False","True","wav","1.313","44100","Mono","16","705600","113.17","2020-06-16 00:54:40"
"100315.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100315.wav","zenodo","train","indefinida","False","False","True","wav","2.006","44100","Mono","16","705600","172.82","2020-06-16 00:55:40"
"100316.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100316.wav","zenodo","train","indefinida","False","False","True","wav","2.822","44100","Mono","16","705600","243.11","2020-06-16 00:55:05"
"100317.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100317.wav","zenodo","train","indefinida","False","False","True","wav","4.57","44100","Mono","16","705600","393.71","2020-06-16 00:54:50"
"100318.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100318.wav","zenodo","train","indefinida","False","False","True","wav","1.602","44100","Mono","16","705600","138.03","2020-06-16 00:54:28"
"100319.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100319.wav","zenodo","train","indefinida","False","False","True","wav","2.755","44100","Mono","16","705600","237.36","2020-06-16 00:54:57"
"100321.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100321.wav","zenodo","train","indefinida","False","False","True","wav","1.421","44100","Mono","16","705600","122.46","2020-06-16 00:54:28"
"100322.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100322.wav","zenodo","train","indefinida","False","False","True","wav","2.82","44100","Mono","16","705600","243.0","2020-06-16 00:55:34"
"100323.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100323.wav","zenodo","train","indefinida","False","False","True","wav","1.626","44100","Mono","16","705600","140.16","2020-06-16 00:54:45"
"100324.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100324.wav","zenodo","train","indefinida","False","False","True","wav","1.472","44100","Mono","16","705600","126.83","2020-06-16 00:55:30"
"100325.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100325.wav","zenodo","train","indefinida","False","False","True","wav","3.847","44100","Mono","16","705600","331.46","2020-06-16 00:55:00"
"100326.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100326.wav","zenodo","train","indefinida","False","False","True","wav","2.13","44100","Mono","16","705600","183.54","2020-06-16 00:54:32"
"100327.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100327.wav","zenodo","train","indefinida","False","False","True","wav","1.852","44100","Mono","16","705600","159.58","2020-06-16 00:55:08"
"100328.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100328.wav","zenodo","train","indefinida","False","False","True","wav","1.684","44100","Mono","16","705600","145.11","2020-06-16 00:54:40"
"100329.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100329.wav","zenodo","train","indefinida","False","False","True","wav","2.941","44100","Mono","16","705600","253.36","2020-06-16 00:55:17"
"100330.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100330.wav","zenodo","train","indefinida","False","False","True","wav","2.623","44100","Mono","16","705600","226.03","2020-06-16 00:54:51"
"100331.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100331.wav","zenodo","train","indefinida","False","False","True","wav","1.139","44100","Mono","16","705600","98.2","2020-06-16 00:54:37"
"100332.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100332.wav","zenodo","train","indefinida","False","False","True","wav","2.626","44100","Mono","16","705600","226.25","2020-06-16 00:55:32"
"100333.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100333.wav","zenodo","train","indefinida","False","False","True","wav","1.767","44100","Mono","16","705600","152.28","2020-06-16 00:54:48"
"100334.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100334.wav","zenodo","train","indefinida","False","False","True","wav","1.711","44100","Mono","16","705600","147.43","2020-06-16 00:55:15"
"100335.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100335.wav","zenodo","train","indefinida","False","False","True","wav","1.957","44100","Mono","16","705600","168.6","2020-06-16 00:55:06"
"100337.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100337.wav","zenodo","train","indefinida","False","False","True","wav","0.67","44100","Mono","16","705600","57.76","2020-06-16 00:54:57"
"100338.wav","/m/02_nn","[""/m/02_nn""]","domestic_activity","[""domestic_activity""]","zenodo/100338.wav","zenodo","train","indefinida","False","False","True","wav","2.471","44100","Mono","16","705600","212.87","2020-06-16 00:54:59"
"100355.wav","/m/02x984l","[""/m/02x984l"", ""/m/02mk9"", ""/t/dd00077""]","machine","[""machine"", ""engine""]","zenodo/100355.wav","zenodo","test","interior","False","False","True","wav","17.685","44100","Mono","16","705600","1523.33","2020-06-16 00:50:43"
"100357.wav","/m/07pp_mv","[""/m/07pp_mv""]","alert_sirem","[""alert_sirem""]","zenodo/100357.wav","zenodo","train","exterior","True","True","True","wav","12.748","44100","Mono","16","705600","1098.08","2020-06-16 00:54:51"
"100364.wav","/m/09b5t","[""/m/09b5t"", ""/m/025rv6n"", ""/m/0ch8v"", ""/m/0jbk""]","another_animal","[""another_animal""]","zenodo/100364.wav","zenodo","train","exterior","False","False","True","wav","13.981","44100","Mono","16","705600","1204.27","2020-06-16 00:54:42"
"100390.wav","/m/0j6m2","[""/m/0j6m2"", ""/m/0838f""]","water","[""water""]","zenodo/100390.wav","zenodo","train","interior","False","False","True","wav","12.0","44100","Mono","16","705600","1033.67","2020-06-16 00:54:32"
"100400.wav","/m/019jd","[""/m/019jd"", ""/m/07yv9""]","traffic","[""traffic""]","zenodo/100400.wav","zenodo","train","exterior","True","False","True","wav","29.558","44100","Mono","16","705600","2545.97","2020-06-16 00:54:31"
"100426.wav","/m/02zsn","[""/m/02zsn"", ""/m/07rgt08"", ""/m/07r660_"", ""/m/09x0r"", ""/m/09l8g"", ""/m/01j3sz""]","voice","[""voice""]","zenodo/100426.wav","zenodo","test","indefinida","False","False","True","wav","3.397","44100","Mono","16","705600","292.63","2020-06-16 00:50:34"
"100455.wav","/m/07pggtn","[""/m/07pggtn"", ""/m/020bb7"", ""/m/015p6"", ""/m/01280g"", ""/m/0jbk""]","another_animal","[""another_animal""]","zenodo/100455.wav","zenodo","train","exterior","False","False","True","wav","27.794","44100","Mono","16","705600","2394.08","2020-06-16 00:55:43"
"100457.wav","/m/02rtxlg","[""/m/02rtxlg"", ""/m/09l8g""]","voice","[""voice""]","zenodo/100457.wav","zenodo","train","indefinida","False","False","True","wav","5.735","44100","Mono","16","705600","494.04","2020-06-16 00:54:50"
"100459.wav","/m/07pp_mv","[""/m/07pp_mv""]","alert_sirem","[""alert_sirem""]","zenodo/100459.wav","zenodo","train","exterior","True","True","True","wav","27.322","44100","Mono","16","705600","2353.41","2020-06-16 00:54:44"
"100460.wav","/m/07pp_mv","[""/m/07pp_mv""]","alert_sirem","[""alert_sirem""]","zenodo/100460.wav","zenodo","train","exterior","True","True","True","wav","24.005","44100","Mono","16","705600","2067.71","2020-06-16 00:54:40"
"100461.wav","/m/07pp_mv","[""/m/07pp_mv""]","alert_sirem","[""alert_sirem""]","zenodo/100461.wav","zenodo","train","exterior","True","True","True","wav","24.005","44100","Mono","16","705600","2067.71","2020-06-16 00:55:30"
"100462.wav","/m/07pp_mv","[""/m/07pp_mv""]","alert_sirem","[""alert_sirem""]","zenodo/100462.wav","zenodo","train","exterior","True","True","True","wav","24.005","44100","Mono","16","705600","2067.71","2020-06-16 00:54:48"
"100465.wav","/m/032s66","[""/m/032s66"", ""/m/014zdl""]","gun_shot","[""gun_shot"", ""explosion""]","zenodo/100465.wav","zenodo","train","indefinida","True","True","True","wav","0.874","44100","Mono","16","705600","75.33","2020-06-16 00:54:55"
"100476.wav","/m/085jw","[""/m/085jw"", ""/m/04szw"", ""/m/04rlf""]","instrument","[""instrument"", ""ambient_noise""]","zenodo/100476.wav","zenodo","train","indefinida","False","False","True","wav","19.407","44100","Mono","16","705600","1671.65","2020-06-16 00:54:34"
"1005.wav","/m/07q6cd_","[""/m/07q6cd_"", ""/m/02dgv"", ""/t/dd00071""]","domestic_activity","[""domestic_activity"", ""doors""]","zenodo/1005.wav","zenodo","test","indefinida","False","False","True","wav","15.264","44100","Mono","16","705600","1314.8","2020-06-16 00:50:52"
"100632.wav","/m/0195fx","[""/m/0195fx"", ""/m/03m9d0z"", ""/m/06d_3"", ""/m/07yv9""]","traffic","[""traffic"", ""weather""]","zenodo/100632.wav","zenodo","train","exterior","True","False","True","wav","5.042","44100","Mono","16","705600","434.33","2020-06-16 00:54:49"
"100633.wav","/m/0195fx","[""/m/0195fx"", ""/m/06d_3"", ""/m/07yv9""]","traffic","[""traffic""]","zenodo/100633.wav","zenodo","train","exterior","True","False","True","wav","11.703","44100","Mono","16","705600","1008.08","2020-06-16 00:55:37"
"100634.wav","/m/0195fx","[""/m/0195fx"", ""/m/03wwcy"", ""/m/06d_3"", ""/m/07yv9"", ""/m/02dgv"", ""/t/dd00071"", ""/m/07pp_mv""]","traffic","[""traffic"", ""doors"", ""domestic_activity"", ""alert_sirem""]","zenodo/100634.wav","zenodo","train","exterior","True","False","True","wav","2.429","44100","Mono","16","705600","209.33","2020-06-16 00:55:05"
"100636.wav","/m/0195fx","[""/m/0195fx"", ""/m/06d_3"", ""/m/07yv9""]","traffic","[""traffic""]","zenodo/100636.wav","zenodo","train","exterior","True","False","True","wav","29.571","44100","Mono","16","705600","2547.08","2020-06-16 00:55:01"
