"audio","label","labels","human_label","human_labels","path","dataset_source","split","env","alertable","emergency","file_exists","audio_format","duration","sample_rate","channels","bit_depth","bit_velocity","size","date_modification"
"Violence (239).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (239).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (321).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (321).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (144).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (144).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (10).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (10).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (291).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (291).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (208).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (208).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (220).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (220).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (215).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (215).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (295).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (295).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (167).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (167).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (68).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (68).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (26).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (26).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (119).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (119).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (319).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (319).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (303).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (303).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (40).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (40).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (116).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (116).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (127).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (127).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (31).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (31).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (52).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (52).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (188).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (188).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (131).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (131).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (241).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (241).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (248).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (248).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (185).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (185).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (53).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (53).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (71).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (71).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (327).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (327).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (48).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (48).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (164).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (164).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (58).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (58).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (138).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (138).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (44).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (44).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (251).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (251).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (120).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (120).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (262).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (262).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (143).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (143).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (87).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (87).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (56).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (56).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (264).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (264).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (110).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (110).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (9).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (9).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (311).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (311).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (163).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (163).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (329).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (329).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (314).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (314).wav","emergencysound","train","","True","True","True","wav","0.671","44100","Mono","16","705600","57.81","2025-09-25 17:15:24"
"Violence (115).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (115).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (158).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (158).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (212).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (212).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (254).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (254).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (289).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (289).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (246).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (246).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (25).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (25).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (16).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (16).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (161).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (161).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (268).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (268).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (38).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (38).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (223).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (223).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (102).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (102).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (288).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (288).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (275).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (275).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (306).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (306).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (114).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (114).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (146).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (146).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (309).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (309).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (175).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (175).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (285).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (285).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (37).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (37).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (267).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (267).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (35).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (35).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (101).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (101).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (15).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (15).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (150).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (150).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (198).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (198).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (225).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (225).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (294).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (294).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (310).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (310).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (28).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (28).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (106).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (106).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (307).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (307).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (281).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (281).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (70).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (70).wav","emergencysound","test","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:24"
"Violence (301).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (301).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
"Violence (221).wav","/C/fight_9e6417eb","[""/C/fight_9e6417eb""]","fight","[""fight""]","/home/andres/Documentos/proyecto4geeks/data/raw/emergencysound/Violence/Violence (221).wav","emergencysound","train","","True","True","True","wav","1.0","44100","Mono","16","705600","86.18","2025-09-25 17:15:22"
