"audio","label","labels","human_label","human_labels","path","dataset_source","split","env","alertable","emergency","file_exists","audio_format","duration","sample_rate","channels","bit_depth","bit_velocity","size","date_modification"
"3 (22).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (22).wav","Guns_DS","test","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (23).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (23).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (24).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (24).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (25).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (25).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (26).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (26).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (27).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (27).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (28).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (28).wav","Guns_DS","test","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (29).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (29).wav","Guns_DS","test","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (3).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (3).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (30).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (30).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (31).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (31).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (32).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (32).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (33).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (33).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (34).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (34).wav","Guns_DS","test","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (35).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (35).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (36).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (36).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (37).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (37).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (38).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (38).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (39).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (39).wav","Guns_DS","test","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (4).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (4).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (40).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (40).wav","Guns_DS","test","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:48"
"3 (41).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (41).wav","Guns_DS","test","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:50"
"3 (42).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (42).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:50"
"3 (43).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (43).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:50"
"3 (44).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (44).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:50"
"3 (45).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (45).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:50"
"3 (46).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (46).wav","Guns_DS","test","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:50"
"3 (47).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (47).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:50"
"3 (48).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (48).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:50"
"3 (49).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (49).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:50"
"3 (5).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (5).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:50"
"3 (50).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (50).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:50"
"3 (51).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (51).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:50"
"3 (52).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (52).wav","Guns_DS","test","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:50"
"3 (53).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (53).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:50"
"3 (54).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (54).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:50"
"3 (55).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (55).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:50"
"3 (56).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (56).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:50"
"3 (57).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (57).wav","Guns_DS","test","indefinida","True","True","True","wav","360.0","44100","Stereo","16","1411200","62015.67","2023-04-08 21:36:50"
"3 (58).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (58).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:56"
"3 (59).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (59).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:56"
"3 (6).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (6).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:56"
"3 (60).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (60).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:56"
"3 (61).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (61).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:56"
"3 (62).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (62).wav","Guns_DS","test","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:56"
"3 (63).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (63).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:56"
"3 (64).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (64).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:56"
"3 (65).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (65).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:56"
"3 (66).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (66).wav","Guns_DS","test","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:56"
"3 (67).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (67).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:56"
"3 (68).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (68).wav","Guns_DS","test","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:56"
"3 (69).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (69).wav","Guns_DS","train","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:36:56"
"3 (7).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (7).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:36:56"
"3 (70).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (70).wav","Guns_DS","train","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:36:56"
"3 (71).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (71).wav","Guns_DS","train","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:36:56"
"3 (72).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (72).wav","Guns_DS","train","indefinida","True","True","True","wav","320.0","44100","Stereo","16","1411200","55125.04","2023-04-08 21:36:56"
"3 (73).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (73).wav","Guns_DS","train","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:37:00"
"3 (74).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (74).wav","Guns_DS","test","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:37:00"
"3 (75).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (75).wav","Guns_DS","train","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:37:00"
"3 (76).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (76).wav","Guns_DS","train","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:37:00"
"3 (77).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (77).wav","Guns_DS","train","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:37:00"
"3 (78).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (78).wav","Guns_DS","train","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:37:00"
"3 (79).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (79).wav","Guns_DS","train","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:37:00"
"3 (8).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (8).wav","Guns_DS","train","indefinida","True","True","True","wav","2.0","44100","Stereo","16","1411200","344.57","2023-04-08 21:37:00"
"3 (80).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (80).wav","Guns_DS","train","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:37:00"
"3 (81).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (81).wav","Guns_DS","train","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:37:00"
"3 (82).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (82).wav","Guns_DS","test","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:37:00"
"3 (83).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (83).wav","Guns_DS","train","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:37:00"
"3 (84).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (84).wav","Guns_DS","train","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:37:00"
"3 (85).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (85).wav","Guns_DS","train","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:37:00"
"3 (86).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (86).wav","Guns_DS","train","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:37:00"
"3 (87).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (87).wav","Guns_DS","test","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:37:00"
"3 (88).wav","/C/gun_shot_2778111f","[""/C/gun_shot_2778111f""]","gun_shot","[""gun_shot""]","E:\Proyectos\proyecto4geeks\data\raw\Guns_DS\AK-12\3 (88).wav","Guns_DS","train","indefinida","True","True","True","wav","1.0","44100","Stereo","16","1411200","172.31","2023-04-08 21:37:00"
