"audio","label","labels","human_label","human_labels","path","dataset_source","split","env","alertable","emergency","file_exists","audio_format","duration","sample_rate","channels","bit_depth","bit_velocity","size","date_modification"
"100852-0-0-11.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-11.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:06"
"100852-0-0-12.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-12.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:06"
"100852-0-0-13.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-13.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:06"
"100852-0-0-14.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-14.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:06"
"100852-0-0-15.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-15.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:06"
"100852-0-0-16.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-16.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:06"
"100852-0-0-17.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-17.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:06"
"100852-0-0-18.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-18.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:06"
"100852-0-0-19.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-19.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:06"
"100852-0-0-2.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-2.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:06"
"100852-0-0-20.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-20.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:06"
"100852-0-0-21.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-21.wav","UrbanSound8k","test","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:06"
"100852-0-0-22.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-22.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:06"
"100852-0-0-23.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-23.wav","UrbanSound8k","test","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:08"
"100852-0-0-24.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-24.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:08"
"100852-0-0-25.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-25.wav","UrbanSound8k","test","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:08"
"100852-0-0-26.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-26.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:08"
"100852-0-0-27.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-27.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:08"
"100852-0-0-28.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-28.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:08"
"100852-0-0-29.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-29.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:08"
"100852-0-0-3.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-3.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:08"
"100852-0-0-30.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-30.wav","UrbanSound8k","test","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:08"
"100852-0-0-4.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-4.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:08"
"100852-0-0-5.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-5.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:08"
"100852-0-0-6.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-6.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:08"
"100852-0-0-7.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-7.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:08"
"100852-0-0-8.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-8.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:08"
"100852-0-0-9.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold5\100852-0-0-9.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:47:08"
"101281-3-0-0.wav","/m/05tny_","","dog","","UrbanSound8k//fold6\101281-3-0-0.wav","UrbanSound8k","test","indefinida","True","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:48:32"
"101281-3-0-14.wav","/m/05tny_","","dog","","UrbanSound8k//fold6\101281-3-0-14.wav","UrbanSound8k","test","indefinida","True","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:48:32"
"101281-3-0-5.wav","/m/05tny_","","dog","","UrbanSound8k//fold6\101281-3-0-5.wav","UrbanSound8k","test","indefinida","True","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:48:32"
"101382-2-0-10.wav","/C/human_activity_6f5e2785","","human_activity","","UrbanSound8k//fold10\101382-2-0-10.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","16.0","1536000.0","750.04","2020-02-04 18:41:00"
"101382-2-0-12.wav","/C/human_activity_6f5e2785","","human_activity","","UrbanSound8k//fold10\101382-2-0-12.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","16.0","1536000.0","750.04","2020-02-04 18:41:00"
"101382-2-0-20.wav","/C/human_activity_6f5e2785","","human_activity","","UrbanSound8k//fold10\101382-2-0-20.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","16.0","1536000.0","750.04","2020-02-04 18:41:00"
"101382-2-0-21.wav","/C/human_activity_6f5e2785","","human_activity","","UrbanSound8k//fold10\101382-2-0-21.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","16.0","1536000.0","750.04","2020-02-04 18:41:02"
"101382-2-0-29.wav","/C/human_activity_6f5e2785","","human_activity","","UrbanSound8k//fold10\101382-2-0-29.wav","UrbanSound8k","test","indefinida","False","False","True","wav","4.0","48000","Stereo","16.0","1536000.0","750.04","2020-02-04 18:41:02"
"101382-2-0-33.wav","/C/human_activity_6f5e2785","","human_activity","","UrbanSound8k//fold10\101382-2-0-33.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","16.0","1536000.0","750.04","2020-02-04 18:41:02"
"101382-2-0-42.wav","/C/human_activity_6f5e2785","","human_activity","","UrbanSound8k//fold10\101382-2-0-42.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","16.0","1536000.0","750.04","2020-02-04 18:41:02"
"101382-2-0-45.wav","/C/human_activity_6f5e2785","","human_activity","","UrbanSound8k//fold10\101382-2-0-45.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","16.0","1536000.0","750.04","2020-02-04 18:41:02"
"101415-3-0-2.wav","/m/05tny_","","dog","","UrbanSound8k//fold1\101415-3-0-2.wav","UrbanSound8k","test","indefinida","True","False","True","wav","4.0","48000","Mono","16.0","768000.0","375.04","2020-02-04 18:38:42"
"101415-3-0-3.wav","/m/05tny_","","dog","","UrbanSound8k//fold1\101415-3-0-3.wav","UrbanSound8k","train","indefinida","True","False","True","wav","4.0","48000","Mono","16.0","768000.0","375.04","2020-02-04 18:38:42"
"101415-3-0-8.wav","/m/05tny_","","dog","","UrbanSound8k//fold1\101415-3-0-8.wav","UrbanSound8k","test","indefinida","True","False","True","wav","4.0","48000","Mono","16.0","768000.0","375.04","2020-02-04 18:38:44"
"101729-0-0-1.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-1.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:32"
"101729-0-0-11.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-11.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:32"
"101729-0-0-12.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-12.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:32"
"101729-0-0-13.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-13.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:32"
"101729-0-0-14.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-14.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:32"
"101729-0-0-16.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-16.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:32"
"101729-0-0-17.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-17.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:32"
"101729-0-0-18.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-18.wav","UrbanSound8k","test","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:32"
"101729-0-0-19.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-19.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:32"
"101729-0-0-21.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-21.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:32"
"101729-0-0-22.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-22.wav","UrbanSound8k","test","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:34"
"101729-0-0-23.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-23.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:34"
"101729-0-0-24.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-24.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:34"
"101729-0-0-26.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-26.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:34"
"101729-0-0-28.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-28.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:34"
"101729-0-0-29.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-29.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:34"
"101729-0-0-3.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-3.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:34"
"101729-0-0-32.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-32.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:34"
"101729-0-0-33.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-33.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:34"
"101729-0-0-36.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-36.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:34"
"101729-0-0-37.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-37.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:34"
"101729-0-0-38.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-38.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:34"
"101729-0-0-39.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-39.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:34"
"101729-0-0-4.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-4.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:34"
"101729-0-0-40.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-40.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:34"
"101729-0-0-6.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-6.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:34"
"101729-0-0-9.wav","/C/ambient_noise_88e0ae0f","","ambient_noise","","UrbanSound8k//fold9\101729-0-0-9.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","48000","Stereo","24.0","2304000.0","1125.08","2020-02-04 18:52:36"
"101848-9-0-0.wav","/m/04rlf","","music","","UrbanSound8k//fold7\101848-9-0-0.wav","UrbanSound8k","test","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:49:44"
"101848-9-0-1.wav","/m/04rlf","","music","","UrbanSound8k//fold7\101848-9-0-1.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:49:44"
"101848-9-0-2.wav","/m/04rlf","","music","","UrbanSound8k//fold7\101848-9-0-2.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:49:44"
"101848-9-0-3.wav","/m/04rlf","","music","","UrbanSound8k//fold7\101848-9-0-3.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:49:44"
"101848-9-0-8.wav","/m/04rlf","","music","","UrbanSound8k//fold7\101848-9-0-8.wav","UrbanSound8k","test","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:49:44"
"101848-9-0-9.wav","/m/04rlf","","music","","UrbanSound8k//fold7\101848-9-0-9.wav","UrbanSound8k","train","indefinida","False","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:49:44"
"102102-3-0-0.wav","/m/05tny_","","dog","","UrbanSound8k//fold4\102102-3-0-0.wav","UrbanSound8k","train","indefinida","True","False","True","wav","3.1","44100","Stereo","16.0","1411200.0","534.05","2020-02-04 18:45:30"
"102103-3-0-0.wav","/m/05tny_","","dog","","UrbanSound8k//fold10\102103-3-0-0.wav","UrbanSound8k","train","indefinida","True","False","True","wav","0.53","44100","Stereo","16.0","1411200.0","91.34","2020-02-04 18:41:02"
"102103-3-1-0.wav","/m/05tny_","","dog","","UrbanSound8k//fold10\102103-3-1-0.wav","UrbanSound8k","train","indefinida","True","False","True","wav","0.389","44100","Stereo","16.0","1411200.0","66.98","2020-02-04 18:41:02"
"102104-3-0-0.wav","/m/05tny_","","dog","","UrbanSound8k//fold2\102104-3-0-0.wav","UrbanSound8k","train","indefinida","True","False","True","wav","0.81","44100","Stereo","16.0","1411200.0","139.58","2020-02-04 18:42:24"
"102105-3-0-0.wav","/m/05tny_","","dog","","UrbanSound8k//fold3\102105-3-0-0.wav","UrbanSound8k","train","indefinida","True","False","True","wav","4.0","44100","Stereo","16.0","1411200.0","689.11","2020-02-04 18:44:02"
"102106-3-0-0.wav","/m/05tny_","","dog","","UrbanSound8k//fold1\102106-3-0-0.wav","UrbanSound8k","train","indefinida","True","False","True","wav","1.64","44100","Stereo","16.0","1411200.0","282.56","2020-02-04 18:38:44"
"102305-6-0-0.wav","/C/gun_shot_2778111f","","gun_shot","","UrbanSound8k//fold1\102305-6-0-0.wav","UrbanSound8k","train","indefinida","True","True","True","wav","2.61","44100","Stereo","16.0","1411200.0","449.66","2020-02-04 18:38:44"
"102547-3-0-2.wav","/m/05tny_","","dog","","UrbanSound8k//fold5\102547-3-0-2.wav","UrbanSound8k","train","indefinida","True","False","True","wav","4.0","48000","Mono","16.0","768000.0","375.04","2020-02-04 18:47:08"
"102547-3-0-7.wav","/m/05tny_","","dog","","UrbanSound8k//fold5\102547-3-0-7.wav","UrbanSound8k","train","indefinida","True","False","True","wav","4.0","48000","Mono","16.0","768000.0","375.04","2020-02-04 18:47:08"
"102547-3-0-8.wav","/m/05tny_","","dog","","UrbanSound8k//fold5\102547-3-0-8.wav","UrbanSound8k","train","indefinida","True","False","True","wav","4.0","48000","Mono","16.0","768000.0","375.04","2020-02-04 18:47:08"
