"audio","label","labels","human_label","human_labels","path","dataset_source","split","env","alertable","emergency","file_exists","audio_format","duration","sample_rate","channels","bit_depth","bit_velocity","size","date_modification"
"synthetic_002_102.84_104.66.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_102.84_104.66.wav","VOICe","train","indefinida","True","False","True","wav","1.82","44100.0","Mono","16.0","705600.0","156.84","2026-05-14 17:48:41"
"synthetic_002_108.66_110.54.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_108.66_110.54.wav","VOICe","train","indefinida","True","False","True","wav","1.88","44100.0","Mono","16.0","705600.0","162.01","2026-05-14 17:48:41"
"synthetic_002_112.54_115.16.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_112.54_115.16.wav","VOICe","train","indefinida","True","False","True","wav","2.62","44100.0","Mono","16.0","705600.0","225.74","2026-05-14 17:48:42"
"synthetic_002_116.16_117.36.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_116.16_117.36.wav","VOICe","train","indefinida","True","False","True","wav","1.2","44100.0","Mono","16.0","705600.0","103.44","2026-05-14 17:48:42"
"synthetic_002_118.36_120.04.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_118.36_120.04.wav","VOICe","test","indefinida","True","False","True","wav","1.68","44100.0","Mono","16.0","705600.0","144.78","2026-05-14 17:48:42"
"synthetic_002_122.04_124.02.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_122.04_124.02.wav","VOICe","train","indefinida","True","False","True","wav","1.98","44100.0","Mono","16.0","705600.0","170.62","2026-05-14 17:48:42"
"synthetic_002_128.02_130.80.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_128.02_130.80.wav","VOICe","train","indefinida","True","False","True","wav","2.78","44100.0","Mono","16.0","705600.0","239.53","2026-05-14 17:48:42"
"synthetic_002_134.80_137.12.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_134.80_137.12.wav","VOICe","test","indefinida","True","False","True","wav","2.32","44100.0","Mono","16.0","705600.0","199.9","2026-05-14 17:48:42"
"synthetic_002_139.12_140.20.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_139.12_140.20.wav","VOICe","train","indefinida","True","False","True","wav","1.08","44100.0","Mono","16.0","705600.0","93.1","2026-05-14 17:48:42"
"synthetic_002_14.60_16.16.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_14.60_16.16.wav","VOICe","train","indefinida","True","False","True","wav","1.56","44100.0","Mono","16.0","705600.0","134.44","2026-05-14 17:48:39"
"synthetic_002_141.20_142.06.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_141.20_142.06.wav","VOICe","train","indefinida","True","False","True","wav","0.86","44100.0","Mono","16.0","705600.0","74.15","2026-05-14 17:48:42"
"synthetic_002_147.06_149.86.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_147.06_149.86.wav","VOICe","test","indefinida","True","False","True","wav","2.8","44100.0","Mono","16.0","705600.0","241.25","2026-05-14 17:48:43"
"synthetic_002_152.86_155.40.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_152.86_155.40.wav","VOICe","train","indefinida","True","False","True","wav","2.54","44100.0","Mono","16.0","705600.0","218.85","2026-05-14 17:48:43"
"synthetic_002_157.40_160.94.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_157.40_160.94.wav","VOICe","train","indefinida","True","False","True","wav","3.54","44100.0","Mono","16.0","705600.0","304.99","2026-05-14 17:48:43"
"synthetic_002_164.94_166.90.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_164.94_166.90.wav","VOICe","train","indefinida","True","False","True","wav","1.96","44100.0","Mono","16.0","705600.0","168.9","2026-05-14 17:48:43"
"synthetic_002_170.90_173.98.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_170.90_173.98.wav","VOICe","train","indefinida","True","False","True","wav","3.08","44100.0","Mono","16.0","705600.0","265.37","2026-05-14 17:48:43"
"synthetic_002_174.98_176.48.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_174.98_176.48.wav","VOICe","train","indefinida","True","False","True","wav","1.5","44100.0","Mono","16.0","705600.0","129.28","2026-05-14 17:48:44"
"synthetic_002_177.48_179.20.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_177.48_179.20.wav","VOICe","train","indefinida","True","False","True","wav","1.72","44100.0","Mono","16.0","705600.0","148.22","2026-05-14 17:48:44"
"synthetic_002_181.20_183.54.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_181.20_183.54.wav","VOICe","train","indefinida","True","False","True","wav","2.34","44100.0","Mono","16.0","705600.0","201.63","2026-05-14 17:48:44"
"synthetic_002_2.00_4.56.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_2.00_4.56.wav","VOICe","train","indefinida","True","False","True","wav","2.56","44100.0","Mono","16.0","705600.0","220.58","2026-05-14 17:48:39"
"synthetic_002_20.16_21.42.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_20.16_21.42.wav","VOICe","train","indefinida","True","False","True","wav","1.26","44100.0","Mono","16.0","705600.0","108.6","2026-05-14 17:48:39"
"synthetic_002_24.42_27.48.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_24.42_27.48.wav","VOICe","train","indefinida","True","False","True","wav","3.06","44100.0","Mono","16.0","705600.0","263.64","2026-05-14 17:48:39"
"synthetic_002_32.48_33.62.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_32.48_33.62.wav","VOICe","train","indefinida","True","False","True","wav","1.14","44100.0","Mono","16.0","705600.0","98.27","2026-05-14 17:48:39"
"synthetic_002_39.22_41.78.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_39.22_41.78.wav","VOICe","test","indefinida","True","False","True","wav","2.56","44100.0","Mono","16.0","705600.0","220.58","2026-05-14 17:48:39"
"synthetic_002_43.78_45.04.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_43.78_45.04.wav","VOICe","test","indefinida","True","False","True","wav","1.26","44100.0","Mono","16.0","705600.0","108.6","2026-05-14 17:48:40"
"synthetic_002_47.04_48.50.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_47.04_48.50.wav","VOICe","train","indefinida","True","False","True","wav","1.46","44100.0","Mono","16.0","705600.0","125.83","2026-05-14 17:48:40"
"synthetic_002_53.50_54.86.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_53.50_54.86.wav","VOICe","train","indefinida","True","False","True","wav","1.36","44100.0","Mono","16.0","705600.0","117.22","2026-05-14 17:48:40"
"synthetic_002_59.86_62.14.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_59.86_62.14.wav","VOICe","train","indefinida","True","False","True","wav","2.28","44100.0","Mono","16.0","705600.0","196.46","2026-05-14 17:48:40"
"synthetic_002_64.14_65.78.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_64.14_65.78.wav","VOICe","train","indefinida","True","False","True","wav","1.64","44100.0","Mono","16.0","705600.0","141.33","2026-05-14 17:48:40"
"synthetic_002_67.78_70.06.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_67.78_70.06.wav","VOICe","test","indefinida","True","False","True","wav","2.28","44100.0","Mono","16.0","705600.0","196.46","2026-05-14 17:48:40"
"synthetic_002_75.06_76.42.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_75.06_76.42.wav","VOICe","train","indefinida","True","False","True","wav","1.36","44100.0","Mono","16.0","705600.0","117.22","2026-05-14 17:48:40"
"synthetic_002_77.42_80.28.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_77.42_80.28.wav","VOICe","train","indefinida","True","False","True","wav","2.86","44100.0","Mono","16.0","705600.0","246.42","2026-05-14 17:48:41"
"synthetic_002_8.56_10.60.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_8.56_10.60.wav","VOICe","train","indefinida","True","False","True","wav","2.04","44100.0","Mono","16.0","705600.0","175.79","2026-05-14 17:48:39"
"synthetic_002_81.28_85.20.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_81.28_85.20.wav","VOICe","test","indefinida","True","False","True","wav","3.92","44100.0","Mono","16.0","705600.0","337.72","2026-05-14 17:48:41"
"synthetic_002_88.20_89.60.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_88.20_89.60.wav","VOICe","train","indefinida","True","False","True","wav","1.4","44100.0","Mono","16.0","705600.0","120.66","2026-05-14 17:48:41"
"synthetic_002_94.60_98.84.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_002_94.60_98.84.wav","VOICe","test","indefinida","True","False","True","wav","4.24","44100.0","Mono","16.0","705600.0","365.28","2026-05-14 17:48:41"
"synthetic_003_100.30_102.98.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_003_100.30_102.98.wav","VOICe","train","indefinida","True","False","True","wav","2.68","44100.0","Mono","16.0","705600.0","230.91","2026-05-14 17:48:47"
"synthetic_003_106.98_111.02.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_003_106.98_111.02.wav","VOICe","train","indefinida","True","False","True","wav","4.04","44100.0","Mono","16.0","705600.0","348.05","2026-05-14 17:48:47"
"synthetic_003_114.02_116.30.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_003_114.02_116.30.wav","VOICe","train","indefinida","True","False","True","wav","2.28","44100.0","Mono","16.0","705600.0","196.46","2026-05-14 17:48:47"
"synthetic_003_119.30_122.02.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_003_119.30_122.02.wav","VOICe","train","indefinida","True","False","True","wav","2.72","44100.0","Mono","16.0","705600.0","234.36","2026-05-14 17:48:47"
"synthetic_003_123.02_127.66.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_003_123.02_127.66.wav","VOICe","train","indefinida","True","False","True","wav","4.64","44100.0","Mono","16.0","705600.0","399.73","2026-05-14 17:48:47"
"synthetic_003_131.66_134.20.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_003_131.66_134.20.wav","VOICe","test","indefinida","True","False","True","wav","2.54","44100.0","Mono","16.0","705600.0","218.85","2026-05-14 17:48:48"
"synthetic_003_135.20_136.24.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_003_135.20_136.24.wav","VOICe","train","indefinida","True","False","True","wav","1.04","44100.0","Mono","16.0","705600.0","89.65","2026-05-14 17:48:48"
"synthetic_003_141.24_143.66.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_003_141.24_143.66.wav","VOICe","test","indefinida","True","False","True","wav","2.42","44100.0","Mono","16.0","705600.0","208.52","2026-05-14 17:48:48"
"synthetic_003_145.66_149.02.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_003_145.66_149.02.wav","VOICe","train","indefinida","True","False","True","wav","3.36","44100.0","Mono","16.0","705600.0","289.48","2026-05-14 17:48:48"
"synthetic_003_153.02_155.58.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_003_153.02_155.58.wav","VOICe","train","indefinida","True","False","True","wav","2.56","44100.0","Mono","16.0","705600.0","220.58","2026-05-14 17:48:48"
"synthetic_003_160.58_163.44.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_003_160.58_163.44.wav","VOICe","test","indefinida","True","False","True","wav","2.86","44100.0","Mono","16.0","705600.0","246.42","2026-05-14 17:48:48"
"synthetic_003_168.44_170.26.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_003_168.44_170.26.wav","VOICe","train","indefinida","True","False","True","wav","1.82","44100.0","Mono","16.0","705600.0","156.84","2026-05-14 17:48:49"
"synthetic_003_2.00_4.26.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_003_2.00_4.26.wav","VOICe","train","indefinida","True","False","True","wav","2.26","44100.0","Mono","16.0","705600.0","194.74","2026-05-14 17:48:44"
"synthetic_003_20.20_23.74.wav","/C/crying_300aeae2","[""/C/crying_300aeae2""]","crying","[""crying""]","/home/andres/Documentos/proyecto4geeks/data/raw/VOICe/babycry/synthetic_003_20.20_23.74.wav","VOICe","train","indefinida","True","False","True","wav","3.54","44100.0","Mono","16.0","705600.0","304.99","2026-05-14 17:48:44"
