file,probable_crying,duration,peak,rms,centroid,zcr,kurtosis,attack_ratio
crying_processed\58VQ7_Hugbg_seg68.wav,True,5.0,0.559661865234375,0.10229499638080597,406.9123957426516,0.005479369336353944,0.7552435398101807,1.09988534450531
crying_processed\58VQ7_Hugbg_seg69.wav,True,5.0,0.6138916015625,0.12741735577583313,503.41014162047475,0.007412713219616205,0.4564492702484131,0.7402599453926086
crying_processed\58VQ7_Hugbg_seg7.wav,True,5.0,0.490814208984375,0.08018053323030472,1320.6092774715344,0.021773803971215352,1.140744686126709,0.6080757975578308
crying_processed\58VQ7_Hugbg_seg70.wav,True,5.0,0.698974609375,0.12051084637641907,476.23958361836304,0.00742208322228145,1.0823335647583008,1.1703907251358032
crying_processed\58VQ7_Hugbg_seg71.wav,True,5.0,0.630615234375,0.11905346065759659,531.1509470382529,0.007596989938699361,1.1214427947998047,0.7713373303413391
crying_processed\58VQ7_Hugbg_seg72.wav,True,5.0,0.832366943359375,0.1572888344526291,725.7665509259408,0.009527210487739872,0.6555874347686768,0.7974978685379028
crying_processed\58VQ7_Hugbg_seg73.wav,True,5.0,0.789886474609375,0.16743813455104828,700.8560116031693,0.009932202825159915,0.4329559803009033,0.8182781934738159
crying_processed\58VQ7_Hugbg_seg74.wav,True,5.0,0.5274658203125,0.13550850749015808,616.4229321253582,0.00804883228944563,0.263913631439209,1.3073619604110718
crying_processed\58VQ7_Hugbg_seg75.wav,True,5.0,0.90631103515625,0.14939363300800323,770.1080750756136,0.0118155733608742,0.8153150081634521,0.8496208190917969
crying_processed\58VQ7_Hugbg_seg76.wav,True,5.0,0.700775146484375,0.1492159217596054,724.3000886762618,0.010733858608742004,0.5721874237060547,1.0811151266098022
crying_processed\58VQ7_Hugbg_seg77.wav,True,5.0,0.6622314453125,0.13253751397132874,710.3801602528641,0.010596431902985074,1.112299919128418,0.8731660842895508
crying_processed\58VQ7_Hugbg_seg78.wav,True,5.0,1.0,0.1737281084060669,996.6408788247066,0.02019652018923241,0.5770208835601807,0.9690773487091064
crying_processed\58VQ7_Hugbg_seg79.wav,True,5.0,0.852020263671875,0.16759204864501953,975.0646114112573,0.020476579157782514,0.8649308681488037,0.9274836182594299
crying_processed\58VQ7_Hugbg_seg8.wav,True,5.0,0.2877197265625,0.07084297388792038,1269.5987881316653,0.02174152951759062,-0.07025718688964844,0.985249936580658
crying_processed\58VQ7_Hugbg_seg80.wav,True,5.0,0.712982177734375,0.12952202558517456,970.9767976397542,0.018524495269189766,0.7033693790435791,1.2944585084915161
crying_processed\58VQ7_Hugbg_seg81.wav,True,5.0,0.8365478515625,0.16299545764923096,1100.302242893866,0.021821695095948827,0.3220400810241699,0.9676598906517029
crying_processed\58VQ7_Hugbg_seg82.wav,True,5.0,0.73663330078125,0.1451222449541092,986.1689626796305,0.01935321994936034,0.4878273010253906,0.6987009048461914
crying_processed\58VQ7_Hugbg_seg83.wav,True,5.0,0.853485107421875,0.14688925445079803,1073.2572635998822,0.021045025986140727,1.2081594467163086,1.0032447576522827
crying_processed\58VQ7_Hugbg_seg84.wav,True,5.0,0.988067626953125,0.2414521872997284,1314.5749985671707,0.02677322094882729,0.25634765625,0.7967774271965027
crying_processed\58VQ7_Hugbg_seg85.wav,True,5.0,1.0,0.23743842542171478,1281.2903516468857,0.0244161447228145,0.3351459503173828,0.5526123642921448
crying_processed\58VQ7_Hugbg_seg86.wav,True,5.0,0.991424560546875,0.2271791249513626,1261.102525760803,0.02457543476812367,0.518418550491333,1.8416386842727661
crying_processed\58VQ7_Hugbg_seg87.wav,True,5.0,0.9967041015625,0.27579745650291443,1473.047561895841,0.030712786513859273,-0.04449152946472168,0.8339871764183044
crying_processed\58VQ7_Hugbg_seg88.wav,True,5.0,0.976165771484375,0.2381504476070404,1358.1216889750465,0.026537929770788914,0.13977813720703125,0.5506548881530762
crying_processed\58VQ7_Hugbg_seg89.wav,True,5.0,1.0,0.27164918184280396,1320.0154004131264,0.02693563432835821,0.24715280532836914,1.3574267625808716
crying_processed\58VQ7_Hugbg_seg9.wav,True,5.0,0.300384521484375,0.06921052187681198,1155.6332014712025,0.022025752931769723,0.28579092025756836,0.46240928769111633
crying_processed\58VQ7_Hugbg_seg90.wav,True,5.0,1.0,0.3234746754169464,1624.937893229663,0.0324202092217484,-0.23510193824768066,0.9169359803199768
crying_processed\58VQ7_Hugbg_seg91.wav,True,5.0,1.0,0.3268470764160156,1521.2425675149855,0.027373942230810234,-0.17519235610961914,0.7352166175842285
crying_processed\58VQ7_Hugbg_seg92.wav,True,5.0,1.0,0.31393176317214966,1526.4974995838309,0.028298449160447763,-0.11381101608276367,1.2222750186920166
crying_processed\58VQ7_Hugbg_seg93.wav,True,5.0,1.0,0.33436769247055054,1669.2725376560131,0.03293347714552239,-0.3134036064147949,0.830920934677124
crying_processed\58VQ7_Hugbg_seg94.wav,True,5.0,1.0,0.3054139018058777,1568.2008875717459,0.029518631729744137,-0.1404707431793213,0.85188889503479
crying_processed\58VQ7_Hugbg_seg95.wav,True,5.0,1.0,0.2804669439792633,1436.438561329518,0.027494711154051173,0.4160754680633545,1.5452672243118286
crying_processed\58VQ7_Hugbg_seg96.wav,True,5.0,0.33428955078125,0.0746079608798027,688.4134899582043,0.00865267690565032,0.5120351314544678,0.8554164171218872
crying_processed\58VQ7_Hugbg_seg97.wav,True,5.0,0.25537109375,0.055038753896951675,807.146306145679,0.009248192630597014,0.4805872440338135,1.5840872526168823
crying_processed\84z6tNIBN5w_seg0.wav,True,5.0,0.777984619140625,0.09760655462741852,4676.710360935037,0.11653368203624734,7.7141876220703125,1.8531386852264404
crying_processed\84z6tNIBN5w_seg1.wav,True,5.0,0.6085205078125,0.0789719969034195,4300.29324692271,0.10239538912579957,7.3370361328125,0.8194500207901001
crying_processed\84z6tNIBN5w_seg10.wav,True,5.0,0.6376953125,0.06246417760848999,4526.764694232146,0.11246085421108742,12.199260711669922,0.22882264852523804
crying_processed\84z6tNIBN5w_seg11.wav,True,5.0,0.478424072265625,0.06957186013460159,4238.5698199651015,0.09431532349413646,6.523360252380371,1.12245512008667
crying_processed\84z6tNIBN5w_seg12.wav,True,5.0,0.613433837890625,0.06896045804023743,4579.016631924879,0.10569363006396588,11.821015357971191,0.029113607481122017
crying_processed\84z6tNIBN5w_seg13.wav,True,5.0,0.565673828125,0.0532216839492321,4516.812688521187,0.09681399087153518,10.115095138549805,2.2295172214508057
crying_processed\84z6tNIBN5w_seg14.wav,True,5.0,0.760894775390625,0.0857243612408638,4528.489360093678,0.10810276186034115,13.169559478759766,0.02160201407968998
crying_processed\84z6tNIBN5w_seg15.wav,True,5.0,0.598358154296875,0.07524189352989197,4335.448373368868,0.1038165061966951,7.11468505859375,0.33340486884117126
crying_processed\84z6tNIBN5w_seg16.wav,True,5.0,0.595489501953125,0.06910864263772964,4584.905690938442,0.1131698510794243,10.251194953918457,1.553165078163147
crying_processed\84z6tNIBN5w_seg17.wav,True,5.0,0.66046142578125,0.06224581226706505,4609.709962086053,0.11499179604211088,12.192432403564453,0.0012998190941289067
crying_processed\84z6tNIBN5w_seg18.wav,True,5.0,0.471405029296875,0.06950103491544724,4133.322020077935,0.09571353611407249,6.586980819702148,0.021383022889494896
crying_processed\84z6tNIBN5w_seg19.wav,True,5.0,0.54595947265625,0.054441846907138824,4634.784716818709,0.10399141291311301,18.35081672668457,0.06577751785516739
crying_processed\84z6tNIBN5w_seg2.wav,True,5.0,0.59906005859375,0.044895581901073456,4830.052101669115,0.1285043809968017,27.10220718383789,3.0082345008850098
crying_processed\84z6tNIBN5w_seg20.wav,True,5.0,0.6123046875,0.06815299391746521,4492.704354314485,0.1028420259195096,8.736681938171387,3.158331871032715
crying_processed\84z6tNIBN5w_seg21.wav,True,5.0,0.749237060546875,0.08368295431137085,4507.521886543525,0.10589560567697229,13.982217788696289,0.009960155002772808
crying_processed\84z6tNIBN5w_seg22.wav,True,5.0,0.60443115234375,0.07716957479715347,4326.155408044657,0.10240684135127932,6.961320877075195,0.29029586911201477
crying_processed\84z6tNIBN5w_seg23.wav,True,5.0,0.601470947265625,0.06726580858230591,4641.451009237431,0.11305324660181236,11.536739349365234,0.05124031379818916
crying_processed\84z6tNIBN5w_seg24.wav,True,5.0,0.634613037109375,0.06093483045697212,4712.945661838597,0.11691993436833689,12.40531063079834,0.3797527253627777
crying_processed\84z6tNIBN5w_seg25.wav,True,5.0,0.481414794921875,0.0675736665725708,4060.9501307599826,0.09243924073827292,7.437621116638184,0.48623406887054443
crying_processed\84z6tNIBN5w_seg26.wav,True,5.0,0.54498291015625,0.05502018705010414,4658.6433960005525,0.1063713935900853,16.5970458984375,1.2114266157150269
crying_processed\84z6tNIBN5w_seg27.wav,True,5.0,0.601898193359375,0.07125334441661835,4483.119189990835,0.10571757562633262,8.161571502685547,2.2651619911193848
crying_processed\84z6tNIBN5w_seg28.wav,True,5.0,0.782928466796875,0.0835070013999939,4438.267083675154,0.10007579291044776,13.946285247802734,0.15775254368782043
crying_processed\84z6tNIBN5w_seg29.wav,True,5.0,0.6015625,0.07653956860303879,4402.4595782349215,0.10525636327292111,7.78392219543457,0.5119662880897522
crying_processed\84z6tNIBN5w_seg3.wav,True,5.0,0.64031982421875,0.06594161689281464,4366.705178109698,0.1033178138326226,10.194510459899902,0.9622728824615479
crying_processed\84z6tNIBN5w_seg30.wav,True,5.0,0.602264404296875,0.06744956225156784,4590.350993405602,0.11088357042910447,11.447762489318848,0.44442465901374817
crying_processed\84z6tNIBN5w_seg31.wav,True,5.0,0.668609619140625,0.05835367366671562,4740.449067568998,0.11797458022388059,13.384176254272461,0.953072726726532
crying_processed\84z6tNIBN5w_seg32.wav,True,5.0,0.473358154296875,0.06420428305864334,4080.0138945782155,0.09380309668176973,8.12252426147461,1.361675500869751
crying_processed\84z6tNIBN5w_seg33.wav,True,5.0,0.55145263671875,0.06423981487751007,4565.594484852323,0.10951555003997868,10.778891563415527,2.222167491912842
crying_processed\84z6tNIBN5w_seg34.wav,True,5.0,0.6114501953125,0.07092196494340897,4560.135304644672,0.1002028085021322,8.428885459899902,1.0123947858810425
crying_processed\84z6tNIBN5w_seg35.wav,True,5.0,0.779876708984375,0.08718515187501907,4737.913475666674,0.11498971381929637,12.175861358642578,0.18618115782737732
crying_processed\84z6tNIBN5w_seg36.wav,True,5.0,0.6207275390625,0.0752786323428154,4338.376909562002,0.10233604577558636,7.217524528503418,0.07945837080478668
crying_processed\84z6tNIBN5w_seg37.wav,True,5.0,0.597198486328125,0.06919392198324203,4578.091880661747,0.11444000699626866,10.25365924835205,0.9564247727394104
crying_processed\84z6tNIBN5w_seg38.wav,True,5.0,0.636138916015625,0.06243937835097313,4678.109714078504,0.11671067097547974,12.269432067871094,0.000157733797095716
crying_processed\84z6tNIBN5w_seg39.wav,True,5.0,0.475860595703125,0.06921212375164032,4081.6467078192713,0.09425181569829424,6.718669891357422,0.021502824500203133
crying_processed\84z6tNIBN5w_seg4.wav,True,5.0,0.473236083984375,0.06603500247001648,4342.4961976943105,0.09798940565031983,7.733602523803711,2.3937182426452637
crying_processed\84z6tNIBN5w_seg40.wav,True,5.0,0.551910400390625,0.04906165599822998,4643.487023587461,0.10568842450692964,22.907581329345703,0.18483349680900574
crying_processed\84z6tNIBN5w_seg41.wav,True,5.0,0.6138916015625,0.0724015012383461,4477.4462067153,0.10370406616471216,7.624853134155273,2.8803346157073975
crying_processed\84z6tNIBN5w_seg42.wav,True,5.0,0.76153564453125,0.08573493361473083,4532.89141479025,0.10601116904317698,13.202766418457031,0.006665122229605913
crying_processed\84z6tNIBN5w_seg43.wav,True,5.0,0.619659423828125,0.07501981407403946,4330.475568370293,0.10014658848614072,7.122987747192383,0.003970240242779255
crying_processed\84z6tNIBN5w_seg44.wav,True,5.0,0.60357666015625,0.06892798840999603,4640.434473251866,0.11540095282515991,10.587973594665527,0.1970699280500412
crying_processed\84z6tNIBN5w_seg45.wav,True,5.0,0.622344970703125,0.06263212114572525,4691.306810335735,0.11751857342750532,11.964421272277832,0.09038601070642471
crying_processed\84z6tNIBN5w_seg46.wav,True,5.0,0.4757080078125,0.06749561429023743,4064.0458665895985,0.09293897421375266,7.268028259277344,0.027634842321276665
crying_processed\84z6tNIBN5w_seg47.wav,True,5.0,0.544677734375,0.05103280767798424,4653.441309754377,0.1066243836620469,20.336944580078125,0.6750604510307312
crying_processed\84z6tNIBN5w_seg48.wav,True,5.0,0.60076904296875,0.0725846141576767,4471.327812405216,0.10318663379530917,7.451694488525391,2.6743290424346924
crying_processed\84z6tNIBN5w_seg49.wav,True,5.0,0.77960205078125,0.08502444624900818,4518.80999104893,0.10453487306769722,13.554571151733398,0.02692756988108158
crying_processed\84z6tNIBN5w_seg5.wav,True,5.0,0.610076904296875,0.07750340551137924,4654.137218769483,0.11207251965618337,8.430106163024902,0.5836348533630371
crying_processed\84z6tNIBN5w_seg50.wav,True,5.0,0.613128662109375,0.07615440338850021,4320.9979562687795,0.10183423007729211,6.951714515686035,0.12197668105363846
crying_processed\84z6tNIBN5w_seg51.wav,True,5.0,0.5965576171875,0.06726519763469696,4639.258143523208,0.11290540878198294,11.455951690673828,0.05281074345111847
crying_processed\84z6tNIBN5w_seg52.wav,True,5.0,0.6697998046875,0.061836641281843185,4711.638674687403,0.11728015891524521,12.079793930053711,0.3370320200920105
crying_processed\84z6tNIBN5w_seg53.wav,True,5.0,0.475616455078125,0.0675787553191185,4055.3841946382367,0.09235074626865672,7.393668174743652,0.355484277009964
crying_processed\84z6tNIBN5w_seg54.wav,True,5.0,0.548736572265625,0.053758226335048676,4668.181998307695,0.10630996801705757,17.585603713989258,1.0330342054367065
crying_processed\84z6tNIBN5w_seg55.wav,True,5.0,0.6126708984375,0.07154542952775955,4475.0516387509115,0.10443804970682302,8.057975769042969,2.3272740840911865
crying_processed\84z6tNIBN5w_seg56.wav,True,5.0,0.756866455078125,0.08343296498060226,4442.851101362952,0.10098051872334755,13.93324089050293,0.13908378779888153
