file,probable_gunshot,duration,peak,rms,centroid,zcr,kurtosis,attack_ratio
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/FPsIx8GmKxg_seg30.wav,True,5.0,0.7178823947906494,0.04405280575156212,1962.8280285603057,0.1141018337673611,45.67223358154297,5.217578887939453
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/FPsIx8GmKxg_seg174.wav,True,5.0,0.6164904832839966,0.026867417618632317,2544.196742147638,0.18501112196180555,56.86054611206055,4.239518642425537
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg544.wav,True,5.0,1.0437722206115723,0.05601805821061134,3069.956396060467,0.23989303023726852,31.969337463378906,7.039899826049805
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg527.wav,True,5.0,0.7189583778381348,0.04626983776688576,1630.682717661734,0.06829607928240741,21.866077423095703,5.012500762939453
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg345.wav,True,5.0,0.7817360758781433,0.09063833951950073,2804.2885643956806,0.15712031611689814,14.021137237548828,0.8018345832824707
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/T9JMGZPXLpw_seg81.wav,True,5.0,0.8264393210411072,0.05508448928594589,2375.7709476850455,0.1581692165798611,15.864603042602539,0.8849974870681763
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/CQ9EBbfaYgE_seg124.wav,True,5.0,0.8098299503326416,0.0319056361913681,1232.4856358916086,0.05611617476851852,65.2831039428711,25.957836151123047
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg279.wav,True,5.0,1.002536654472351,0.04506243020296097,3091.493595103676,0.2385276511863426,45.61369323730469,4.970112323760986
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/CQ9EBbfaYgE_seg77.wav,True,5.0,0.7580179572105408,0.09776921570301056,3105.0801343647236,0.23238570601851852,19.7334041595459,9.0286865234375
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/FPsIx8GmKxg_seg115.wav,True,5.0,0.7389804720878601,0.09125423431396484,2496.7807799738616,0.17577672887731483,12.393563270568848,2.818969249725342
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/T9JMGZPXLpw_seg80.wav,True,5.0,0.8526947498321533,0.061880599707365036,2427.9172051477417,0.1583794487847222,17.03166961669922,0.36830902099609375
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/CQ9EBbfaYgE_seg135.wav,True,5.0,0.7528016567230225,0.024819979444146156,2098.540116595139,0.11633074725115741,173.0499725341797,7.357985496520996
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/FPsIx8GmKxg_seg105.wav,True,5.0,0.6090734601020813,0.025257712230086327,2225.368343106222,0.13521547670717593,30.86655044555664,2.1511125564575195
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/FPsIx8GmKxg_seg184.wav,True,5.0,0.4751386046409607,0.008139573968946934,2401.094287655075,0.1459011501736111,280.5748596191406,0.6569913029670715
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/CQ9EBbfaYgE_seg4.wav,True,5.0,0.8801782131195068,0.13363821804523468,2455.453441501963,0.1486228660300926,13.811052322387695,0.5898417234420776
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg208.wav,True,5.0,0.8315504789352417,0.07540153712034225,2820.9229645136425,0.15891068070023148,20.051193237304688,0.09181812405586243
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg209.wav,True,5.0,0.888590931892395,0.06781749427318573,3099.8685036500133,0.23982973451967593,25.21149444580078,2.400677442550659
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg68.wav,True,5.0,0.8747597932815552,0.09514666348695755,2589.2540224409436,0.1491021050347222,12.737960815429688,1.3922398090362549
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg270.wav,True,5.0,0.8008039593696594,0.07414743304252625,3255.309086399632,0.25753219039351855,19.689395904541016,1.1239265203475952
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/CQ9EBbfaYgE_seg103.wav,True,5.0,0.8393450975418091,0.10754728317260742,2337.26207106982,0.14253065321180555,12.976826667785645,0.11978582292795181
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg271.wav,True,5.0,1.0578551292419434,0.07231161743402481,2219.083935530562,0.12043140552662036,30.522884368896484,0.3368786573410034
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/AHORacC5tD8_seg134.wav,True,5.0,0.5590699315071106,0.03155261650681496,2237.7131695454405,0.14234754774305555,39.344486236572266,2.3456733226776123
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg412.wav,True,5.0,0.7896406650543213,0.09135597199201584,2761.9596008520634,0.15916612413194445,13.230987548828125,0.6610214710235596
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg340.wav,True,5.0,0.9089606404304504,0.07026656717061996,3185.4825172730043,0.25133373119212965,23.1826229095459,0.8686354756355286
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/ertsA6osNE4_seg114.wav,True,5.0,0.7833885550498962,0.021284420043230057,1099.3957777226135,0.037263093171296294,301.55743408203125,6.208425521850586
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/CQ9EBbfaYgE_seg82.wav,True,5.0,0.7476224303245544,0.07355707138776779,2013.1503179709991,0.10720260054976852,16.604047775268555,5.453181743621826
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/CQ9EBbfaYgE_seg71.wav,True,5.0,0.9397898316383362,0.108479805290699,695.7134336061403,0.032595033998842594,21.13332748413086,22.401403427124023
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/FPsIx8GmKxg_seg73.wav,True,5.0,0.7076282501220703,0.05535353347659111,1915.7700500489343,0.11774359809027778,38.978179931640625,5.796401500701904
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/CQ9EBbfaYgE_seg86.wav,True,5.0,0.740290105342865,0.017303815111517906,2096.1125023233067,0.1570773654513889,126.46632385253906,13.84841537475586
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/CQ9EBbfaYgE_seg39.wav,True,5.0,0.7795131802558899,0.0740366280078888,1844.0824410314106,0.10982259114583333,29.234943389892578,19.434110641479492
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/ertsA6osNE4_seg138.wav,True,5.0,0.7262927889823914,0.03795289993286133,851.2993028875578,0.027174207899305556,81.68185424804688,5.8005051612854
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg74.wav,True,5.0,0.8460097908973694,0.07362305372953415,2692.2622723206646,0.1465521918402778,21.52574348449707,0.212287038564682
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/T9JMGZPXLpw_seg131.wav,True,5.0,0.9086586833000183,0.06381972879171371,2249.1819790357167,0.14515742549189814,17.049419403076172,0.21165268123149872
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg546.wav,True,5.0,0.8413976430892944,0.09255030751228333,2736.4354926041055,0.15886999059606483,13.113000869750977,0.3601875603199005
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/CQ9EBbfaYgE_seg138.wav,True,5.0,0.5649269819259644,0.02810187265276909,1283.5967806629321,0.07949037905092593,149.38320922851562,52.15644073486328
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg477.wav,True,5.0,0.9049968123435974,0.06781204044818878,3061.863322266886,0.23777488425925927,26.20536231994629,8.80009937286377
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg72.wav,True,5.0,0.7805431485176086,0.0731804147362709,3273.5258629883,0.25641773365162035,19.394277572631836,1.4433084726333618
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/FPsIx8GmKxg_seg84.wav,True,5.0,0.4768424332141876,0.023678580299019814,2282.40806223035,0.13932517722800927,72.0171127319336,1.2518665790557861
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/FPsIx8GmKxg_seg49.wav,True,5.0,0.7135438919067383,0.019612766802310944,2366.7499039210056,0.15584083839699073,222.68931579589844,4.459109783172607
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg4.wav,True,5.0,0.8123358488082886,0.0928778126835823,2547.4384978862595,0.14271375868055555,13.635942459106445,5.593138217926025
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg201.wav,True,5.0,0.9347693920135498,0.04489891976118088,2276.822656559088,0.1192920826099537,87.9047622680664,3.6590025424957275
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg342.wav,True,5.0,0.7674241662025452,0.07593873888254166,2867.675421747935,0.16091127748842593,20.40814781188965,1.1618205308914185
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg11.wav,True,5.0,1.0377413034439087,0.06943484395742416,3067.420154913574,0.2394431785300926,25.551250457763672,6.94232177734375
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/FPsIx8GmKxg_seg182.wav,True,5.0,0.828432023525238,0.0861327275633812,2031.4627305871356,0.12459762008101852,17.385046005249023,6.584628105163574
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/FPsIx8GmKxg_seg56.wav,True,5.0,0.7854657769203186,0.08009571582078934,2358.3563721655137,0.16294352213541666,14.617086410522461,2.0415384769439697
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/FPsIx8GmKxg_seg75.wav,True,5.0,0.698796272277832,0.05374819040298462,2348.3449584715777,0.1551830150462963,16.07155990600586,0.40207141637802124
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/T9JMGZPXLpw_seg13.wav,True,5.0,0.9960951209068298,0.08105138689279556,2349.984505618555,0.14623571325231483,21.3980712890625,0.7477596998214722
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg205.wav,True,5.0,0.824517548084259,0.07702966779470444,2626.5635291857634,0.14638717086226852,18.518491744995117,1.8257856369018555
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/T9JMGZPXLpw_seg114.wav,True,5.0,0.9681317806243896,0.061224885284900665,2223.9591198587145,0.13232421875,38.77222442626953,1.0210965871810913
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg2.wav,True,5.0,0.8437774777412415,0.0741707906126976,3335.9628382579085,0.2624443901909722,19.711780548095703,0.0014460969250649214
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg482.wav,True,5.0,0.8541520237922668,0.09202681481838226,2834.4215266175333,0.17482277199074073,13.411771774291992,4.324696063995361
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg549.wav,True,5.0,0.7716808915138245,0.09044984728097916,2940.410654174895,0.18242051866319445,12.711414337158203,4.78201150894165
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/T9JMGZPXLpw_seg14.wav,True,5.0,0.9708042740821838,0.06605729460716248,2625.638172333969,0.18255615234375,22.75908660888672,1.5876389741897583
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg470.wav,True,5.0,0.8188025951385498,0.07880846410989761,2554.2954080823874,0.1419406467013889,16.776609420776367,3.3840172290802
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/T9JMGZPXLpw_seg112.wav,True,5.0,0.920325756072998,0.11530733108520508,2354.58046096602,0.15709544994212962,13.677797317504883,0.5282453894615173
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg275.wav,True,5.0,0.8146420121192932,0.07527440786361694,2847.7339364445465,0.16112829137731483,19.636924743652344,0.5837946534156799
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/CQ9EBbfaYgE_seg62.wav,True,5.0,0.7564858198165894,0.03342399001121521,2240.437504392225,0.17336470992476852,165.64952087402344,0.07642469555139542
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/CQ9EBbfaYgE_seg46.wav,True,5.0,1.0251094102859497,0.18405570089817047,2455.746600505191,0.16394947193287038,9.640140533447266,21.728574752807617
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg269.wav,True,5.0,0.8141552209854126,0.09508194774389267,2623.3029257167477,0.14451994719328703,12.686973571777344,4.9706220626831055
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg478.wav,True,5.0,0.9445509910583496,0.07766810059547424,2246.018195081762,0.12372504340277778,22.884801864624023,0.3178849518299103
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg212.wav,True,5.0,0.8885990977287292,0.05409453436732292,3078.2924315342907,0.24067744502314814,33.3950309753418,6.442960739135742
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg545.wav,True,5.0,1.0623325109481812,0.07816459238529205,2268.055893265338,0.1256126121238426,22.83539581298828,0.28040334582328796
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg142.wav,True,5.0,1.0127042531967163,0.06840772181749344,3111.8824469437595,0.24581344039351852,24.862497329711914,0.8162844777107239
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/FPsIx8GmKxg_seg114.wav,True,5.0,0.7535340189933777,0.048577431589365005,2303.3639181552508,0.14497432002314814,56.74692153930664,0.2118264138698578
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/T9JMGZPXLpw_seg122.wav,True,5.0,1.0108349323272705,0.07633794844150543,2288.454302265035,0.12542724609375,25.238548278808594,1.569602608680725
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg339.wav,True,5.0,0.829925537109375,0.07302657514810562,2692.313275234654,0.1446261935763889,20.72848892211914,0.5727258920669556
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg272.wav,True,5.0,0.7585645914077759,0.07433317601680756,2642.915076430854,0.1454128689236111,18.649003982543945,1.1119681596755981
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/FPsIx8GmKxg_seg175.wav,True,5.0,0.6123557686805725,0.0324467308819294,2377.6910420645268,0.1591774269386574,41.97015380859375,1.771378993988037
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/T9JMGZPXLpw_seg72.wav,True,5.0,0.8480842709541321,0.0470796562731266,2508.8590627954227,0.18891737196180555,37.82387161254883,0.6763147711753845
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg471.wav,True,5.0,0.7885985374450684,0.0745609700679779,3268.2086072088027,0.2543741861979167,19.607662200927734,1.661873459815979
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/ertsA6osNE4_seg236.wav,True,5.0,0.6177382469177246,0.018030937761068344,1075.0239695119485,0.033393012152777776,278.8127746582031,8.561156272888184
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/T9JMGZPXLpw_seg4.wav,True,5.0,0.8695366382598877,0.0762658566236496,2220.0921564801356,0.1430076316550926,22.357112884521484,1.261042594909668
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/ertsA6osNE4_seg163.wav,True,5.0,0.9553776979446411,0.04268918186426163,1473.554407651998,0.059855143229166664,124.8746109008789,7.659467697143555
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg501.wav,True,5.0,0.5919948816299438,0.07208234816789627,943.4349668024106,0.027481644241898147,14.346426010131836,8.383620262145996
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg203.wav,True,5.0,0.8484796285629272,0.07460043579339981,3277.1011261774006,0.2580702039930556,20.107431411743164,0.6750895380973816
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg326.wav,True,5.0,0.7181155681610107,0.06499727815389633,1703.6422314964973,0.0719310619212963,29.385234832763672,5.289970397949219
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg541.wav,True,5.0,1.1045846939086914,0.06891698390245438,3092.4450408135835,0.24213098596643517,25.34523582458496,1.8572620153427124
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg13.wav,True,5.0,0.8190637230873108,0.09141083806753159,2802.818755883704,0.1583794487847222,13.71476936340332,0.7167941927909851
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/CQ9EBbfaYgE_seg80.wav,True,5.0,0.7586474418640137,0.0806165412068367,3212.037619446415,0.22917796947337962,15.75349235534668,0.27921468019485474
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg415.wav,True,5.0,0.7910041809082031,0.09098721295595169,2781.325931028075,0.16939742476851852,13.173763275146484,3.5257999897003174
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/ertsA6osNE4_seg265.wav,True,5.0,0.7099648714065552,0.027286244556307793,836.7286951377476,0.02678539134837963,197.42941284179688,33.72908401489258
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg214.wav,True,5.0,0.8150383234024048,0.09229917079210281,2805.816775392909,0.1606106228298611,13.208263397216797,0.4840118885040283
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg474.wav,True,5.0,0.8962942957878113,0.06964628398418427,3108.728318560597,0.24454526548032407,23.94045066833496,0.5114569067955017
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg568.wav,True,5.0,0.5740839242935181,0.06274022161960602,940.1920294582987,0.027278193721064815,13.619710922241211,7.389723777770996
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg278.wav,True,5.0,0.8119940757751465,0.09051686525344849,2810.2020104111307,0.15344690393518517,14.63494873046875,1.21706223487854
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/FPsIx8GmKxg_seg96.wav,True,5.0,0.6105824708938599,0.020222896710038185,2243.2037499892226,0.1407764576099537,144.24868774414062,0.5714998245239258
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/FPsIx8GmKxg_seg207.wav,True,5.0,0.7393151521682739,0.0281178280711174,951.4690150352478,0.05323621961805555,92.98706817626953,8.153216361999512
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/T9JMGZPXLpw_seg18.wav,True,5.0,1.0199614763259888,0.07160017639398575,2460.7391540561284,0.17996780960648148,27.871789932250977,0.6169744729995728
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/FPsIx8GmKxg_seg122.wav,True,5.0,0.5356391072273254,0.019109899178147316,2236.2676976372636,0.1296092845775463,159.81304931640625,0.6532599925994873
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg543.wav,True,5.0,0.8459453582763672,0.08609490841627121,2820.675751186154,0.15809461805555555,16.30821418762207,1.4793219566345215
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg411.wav,True,5.0,1.0825481414794922,0.07825703173875809,2211.8479305996875,0.1222240306712963,23.42118263244629,0.3269319534301758
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/FPsIx8GmKxg_seg90.wav,True,5.0,0.7549912333488464,0.0814053863286972,2349.981784902339,0.15998444733796297,15.482379913330078,0.0630958154797554
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg268.wav,True,5.0,1.0692998170852661,0.04463548585772514,2221.1512577796802,0.11224817346643519,92.14796447753906,3.444293975830078
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/AHORacC5tD8_seg96.wav,True,5.0,0.5366061329841614,0.05694703757762909,2288.463885276113,0.16078920717592593,24.949979782104492,0.20767225325107574
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/CQ9EBbfaYgE_seg91.wav,True,5.0,0.8262731432914734,0.0963578075170517,2380.74044605674,0.17098433883101852,14.408803939819336,6.608870029449463
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg343.wav,True,5.0,0.9753186106681824,0.06868408620357513,3070.1146970599893,0.2388328269675926,26.132431030273438,6.264669895172119
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg282.wav,True,5.0,0.8355792760848999,0.10427355766296387,3292.511335285888,0.2300143771701389,12.055253028869629,0.6699143648147583
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/gunshot/z-bDUm8PLoI_seg69.wav,True,5.0,0.771844744682312,0.07414114475250244,3277.843209582221,0.2588455765335648,19.259885787963867,0.0028511013370007277
