file,probable_car_crash,duration,peak,rms,centroid,rolloff,flatness,zcr,kurtosis,attack_ratio,crest_factor
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg918.wav,True,5.0,0.9607197046279907,0.1468413770198822,1177.116357048527,2086.577351888021,3.8710448279744014e-05,0.10054976851851852,9.071897506713867,0.3523971140384674,6.54256806983884
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1022.wav,True,5.0,0.9437046051025391,0.20361682772636414,641.4480364589448,1150.2817789713542,8.709313988219947e-06,0.03261085792824074,3.912569999694824,0.5672281980514526,4.63470831775322
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/hgfhons_seg121.wav,True,5.0,0.35312420129776,0.0681498721241951,986.3206949983752,1775.9908040364583,5.075933222542517e-05,0.04348415798611111,0.8987705707550049,1.4705939292907715,5.181582742357186
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg137.wav,False,5.0,0.17954683303833008,0.09345873445272446,946.8559367385982,2044.8567708333333,7.018241012701765e-05,0.030906394675925927,-1.646484136581421,0.9846104979515076,1.9211348632933996
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1401.wav,True,5.0,0.6761431694030762,0.07186272740364075,1248.1129688610392,1982.9488118489583,6.808416947023943e-05,0.08692084418402778,6.413326263427734,0.8176325559616089,9.40881586077141
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/hgfhons_seg60.wav,True,5.0,0.7324631214141846,0.1544390469789505,1266.86415661151,2559.510294596354,8.736277959542349e-05,0.05939624927662037,2.3629231452941895,0.8247901201248169,4.742732720367498
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1156.wav,True,5.0,0.5985177159309387,0.08838347345590591,1377.3244991469764,3210.490926106771,8.710812107892707e-05,0.04520444516782408,2.432011127471924,0.7636731266975403,6.771828403222514
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg112.wav,False,5.0,0.6002973318099976,0.14581595361232758,543.1550801292021,993.9168294270834,6.386444147210568e-05,0.020180031105324073,0.4427025318145752,0.8698663115501404,4.1168151833499405
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1303.wav,False,5.0,0.27488580346107483,0.08259068429470062,577.563528799388,1078.5044352213542,3.7612669984810054e-05,0.02430329499421296,-0.28820276260375977,1.1205568313598633,3.3282906638344003
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg18.wav,True,5.0,0.6248679757118225,0.17442835867404938,1988.187336067764,3064.9922688802085,3.487762660370208e-05,0.1978691948784722,-0.23271727561950684,1.246759057044983,3.5823760566131213
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg42.wav,True,5.0,0.5094051957130432,0.0950213223695755,637.3949529532941,1136.9730631510417,2.05023170565255e-05,0.03883418330439815,0.7386159896850586,1.479841709136963,5.36095670955203
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1210.wav,True,5.0,0.29939761757850647,0.06390491873025894,893.5355028669978,1583.7371826171875,8.279757457785308e-05,0.05167191116898148,0.6717922687530518,1.4283099174499512,4.685048092112772
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/INSANE CAR CRASHES COMPILATION   Best of USA & Canada Accidents - part 43 - Dashcam Lessons_seg173.wav,True,5.0,0.3941173851490021,0.07775229960680008,443.20015071082014,905.889892578125,0.2685818672180176,0.015220359519675927,1.37864351272583,1.6818705717014382e-07,5.0688839704679856
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg108.wav,True,5.0,0.6876091957092285,0.10436085611581802,2823.540206164934,5491.8141682942705,0.0007927161059342325,0.21886754918981483,9.412774085998535,0.1503313183784485,6.58876537903773
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg589.wav,True,5.0,1.0180896520614624,0.14029560983181,1463.6790079688103,2800.3631591796875,9.121767652686685e-05,0.11616572627314815,5.57563591003418,0.24300603568553925,7.256746332082079
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg151.wav,True,5.0,0.7739575505256653,0.1431182473897934,1979.2525576377736,4438.033040364583,0.00021954232943244278,0.10042543764467593,0.6927042007446289,1.1888853311538696,5.407818811617538
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg228.wav,False,5.0,0.7985106706619263,0.13252967596054077,709.4617180306864,1174.8555501302083,5.465736467158422e-05,0.03247974537037037,0.370990514755249,0.8475581407546997,6.025146178533242
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg687.wav,True,5.0,0.5182288885116577,0.13996939361095428,1407.8979995582686,2343.7296549479165,3.368834950379096e-05,0.08876546223958333,1.0023303031921387,1.144296407699585,3.7024443354264673
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg183.wav,True,5.0,0.45437273383140564,0.07872065901756287,678.6789574012706,1062.4542236328125,0.20155726373195648,0.04755995008680555,1.8606815338134766,1.089419960975647,5.771963033544491
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1004.wav,True,5.0,0.3939329981803894,0.07010842859745026,1346.8899664146177,1774.3459065755208,7.920633652247488e-05,0.09888599537037036,2.0539498329162598,1.573378086090088,5.618910679579791
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg462.wav,True,5.0,0.316743940114975,0.07910184562206268,1094.1650099204915,2630.4402669270835,4.053535667480901e-05,0.036519368489583336,1.188542366027832,0.2719818353652954,4.004254737927709
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1727.wav,True,5.0,0.6273927092552185,0.10280359536409378,1292.7015041091015,2552.631632486979,4.4227395846974105e-05,0.08663375289351852,4.070879936218262,0.16188707947731018,6.10282847625235
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg53.wav,True,5.0,0.7765482664108276,0.1685941517353058,273.8745775369175,487.4379475911458,2.5274046492995694e-05,0.005608452690972222,3.9167423248291016,2.739621639251709,4.606021373893258
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg9.wav,True,5.0,0.42154109477996826,0.19352085888385773,938.011893353628,1808.2407633463542,0.00010590293095447123,0.051463939525462965,-0.5647239685058594,1.2045210599899292,2.178272136704289
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1806.wav,True,5.0,1.018311858177185,0.09790301322937012,1987.2755689743078,4164.0329996744795,0.0002259507600683719,0.11168981481481481,16.376781463623047,1.394547462463379,10.401231020142886
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/INSANE CAR CRASHES COMPILATION   Best of USA & Canada Accidents - part 43 - Dashcam Lessons_seg63.wav,False,5.0,0.4289468228816986,0.17095841467380524,342.8308635159597,634.8307291666666,1.0720203135861084e-05,0.011153609664351851,-0.6477432250976562,1.1026334762573242,2.5090711311147533
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1132.wav,True,5.0,1.0015904903411865,0.0744488388299942,1080.4397938654968,2266.2200927734375,4.084523243363947e-05,0.04530390986689815,20.824270248413086,1.5435516834259033,13.453406474409764
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg185.wav,True,5.0,0.8137224912643433,0.13682295382022858,676.1546253467891,1397.86376953125,0.5420310497283936,0.023543746383101853,9.916216850280762,4.660899639129639,5.947265926794304
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1576.wav,True,5.0,0.29844534397125244,0.08630429208278656,1165.7263078460298,2184.722900390625,9.36590222408995e-05,0.07094319661458333,0.529080867767334,0.783198356628418,3.458059115779706
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg802.wav,True,5.0,0.5362828969955444,0.13070665299892426,1104.840822081307,2088.2222493489585,0.13902588188648224,0.0707713939525463,1.3734769821166992,9.600081085636702e-08,4.102950268306963
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg452.wav,True,5.0,0.7106739282608032,0.08128871768712997,2119.8966565829282,4653.365071614583,0.0005655994173139334,0.1201171875,9.553500175476074,1.256286859512329,8.742589974015274
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1432.wav,True,5.0,0.6265428066253662,0.11329535394906998,1551.1273886641004,3102.0772298177085,0.00010909409320447594,0.08928991247106481,2.3400983810424805,1.0910816192626953,5.530172110159855
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1348.wav,True,5.0,0.6283475160598755,0.1235557273030281,1293.1197477192602,1735.9151204427083,0.00010517802002141252,0.09128824869791667,1.6250181198120117,0.09414084255695343,5.085539373773654
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg571.wav,True,5.0,1.0559945106506348,0.3103190064430237,543.4803833757171,1040.3228759765625,2.06915592571022e-05,0.022169325086805556,3.6535587310791016,0.6213151216506958,3.402932107676487
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1606.wav,True,5.0,0.7276116609573364,0.12157565355300903,1042.0352435163354,1936.5926106770833,2.0408670025062747e-05,0.07886420355902778,0.5233042240142822,0.8177155256271362,5.984846798574688
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1566.wav,True,5.0,0.42625147104263306,0.061627745628356934,1274.4712414552077,2205.35888671875,5.231280374573544e-05,0.09702781394675926,2.539543628692627,1.141312837600708,6.916551411862522
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg347.wav,True,5.0,0.640968918800354,0.06770612299442291,1865.9413165171832,4100.081380208333,0.00020270291133783758,0.08674904152199074,11.747557640075684,0.8059733510017395,9.466926925407986
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1862.wav,True,5.0,0.8838574886322021,0.11445438116788864,1912.4672643131573,3631.4351399739585,0.00028863499755971134,0.1227123119212963,6.330267906188965,1.997704029083252,7.722356100357433
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg101.wav,True,5.0,1.0111782550811768,0.13828212022781372,903.0893176466095,1494.8130289713542,4.4772299588657916e-05,0.05006691261574074,6.827512741088867,0.15944024920463562,7.312429498535259
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg722.wav,True,5.0,1.0969796180725098,0.2342471182346344,830.4977119296875,1515.5487060546875,1.1499257198011037e-05,0.052549008969907406,4.876926898956299,0.213646799325943,4.68300155124655
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg492.wav,True,5.0,0.6765047311782837,0.15570281445980072,803.4225038409123,1687.6149495442708,0.00011834095494123176,0.028532805266203703,4.273747444152832,0.47888848185539246,4.344845875272206
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg285.wav,True,5.0,0.3701731562614441,0.06632702797651291,789.4723904621006,1649.6826171875,1.8405589798931032e-05,0.042909975405092594,2.0127034187316895,1.703340768814087,5.581030351411874
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg255.wav,True,5.0,0.5202169418334961,0.11278320103883743,1110.921289008914,2522.2259521484375,6.249633588595316e-05,0.044666431568287035,4.18431282043457,1.3845655918121338,4.61253925262987
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg155.wav,True,5.0,0.6702290773391724,0.07097908109426498,907.848191680262,1638.9658610026042,3.875496258842759e-05,0.04629855685763889,6.892356872558594,1.599222183227539,9.442628264511068
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1475.wav,True,5.0,0.5362542271614075,0.13925957679748535,1255.3036870041888,2339.094034830729,8.458228694507852e-05,0.09646041304976852,1.496962070465088,2.6228785514831543,3.850752957101044
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1058.wav,True,5.0,0.510336697101593,0.07270815968513489,1463.6784262329877,2302.7069091796875,0.00013974054309073836,0.10016321252893519,1.7590293884277344,1.2286427021026611,7.018974201858555
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg184.wav,True,5.0,0.9282780885696411,0.1767296940088272,975.3953205401106,2146.8902587890625,3.0505729228025302e-05,0.03015362774884259,2.736405372619629,0.8944250345230103,5.252530389816798
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1984.wav,True,5.0,0.25824087858200073,0.05828491598367691,1585.9801913403267,4038.2232666015625,9.685445547802374e-05,0.040079752604166664,-0.4367995262145996,0.9622037410736084,4.430663992891269
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1997.wav,False,5.0,0.6691497564315796,0.1560165137052536,699.574125983676,1075.1149495442708,5.333236913429573e-05,0.029439290364583332,-0.15891003608703613,1.1042531728744507,4.288967497962737
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1931.wav,True,5.0,0.8935182094573975,0.1457262635231018,1640.4450052703887,3546.149698893229,0.005959882400929928,0.0799831814236111,1.406522274017334,1.0018303394317627,6.131483699982589
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1045.wav,True,5.0,1.0298101902008057,0.14926829934120178,805.149979591948,1289.4999186197917,3.8492929888889194e-05,0.03279396339699074,16.340530395507812,0.1984616070985794,6.899054888003626
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1461.wav,True,5.0,0.2894306778907776,0.06333199143409729,1263.2233621565106,1674.3560791015625,0.00010164770355913788,0.08924018012152778,0.3475620746612549,1.0122579336166382,4.570054901674559
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg204.wav,True,5.0,0.4842662215232849,0.16242220997810364,1033.0359580721536,2358.184814453125,8.43840534798801e-05,0.030318648726851853,0.5732159614562988,1.2476685047149658,2.981527105102116
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1693.wav,True,5.0,0.833575427532196,0.11300897598266602,1134.5168153873533,2057.068888346354,8.509289182256907e-05,0.0854831271701389,7.728876113891602,2.161635160446167,7.376187778682983
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1565.wav,True,5.0,0.8575524091720581,0.08602702617645264,1462.5834100070658,2419.2952473958335,9.499231236986816e-05,0.10821307146990741,4.752678871154785,1.3051519393920898,9.968406991113907
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg927.wav,True,5.0,0.4323893189430237,0.08433464914560318,905.5106967753833,1779.779052734375,6.441136793000624e-05,0.036435727719907406,2.034709930419922,1.4097744226455688,5.127066079226576
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg2006.wav,True,5.0,1.0515925884246826,0.25654152035713196,1218.660950662952,2517.4906412760415,3.470226511126384e-05,0.061848958333333336,2.7281899452209473,0.7018539905548096,4.099112638596121
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg200.wav,True,5.0,0.40224772691726685,0.10848459601402283,968.096628770252,2026.1149088541667,0.00012687819253187627,0.027009186921296297,0.8880558013916016,2.476994752883911,3.7078787375634787
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1892.wav,True,5.0,0.7853769063949585,0.06472264975309372,927.6944051251304,1677.6458740234375,9.03653126442805e-05,0.03262894241898148,9.319494247436523,0.6958180665969849,12.134498655090727
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg281.wav,True,5.0,0.3652496039867401,0.06694401800632477,654.1594834563492,1373.5890706380208,1.366425658488879e-05,0.02960205078125,2.806476593017578,0.6220256090164185,5.456045437051236
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/🚨 The Most Horrific Car Crashes Ever Recorded! Learn to Drive! 🚨 - RR&BD Driving School_seg1456.wav,True,5.0,0.9157926440238953,0.11265186220407486,1556.0172416204691,3298.1689453125,0.00014351944264490157,0.07477484809027778,2.030792236328125,1.3846110105514526,8.129405285433796
/home/andres/Documentos/proyecto4geeks/data/raw/youtube/car_crash/BEST OF CAR CRASHES 2024 (so far) - Dashcam Lessons_seg516.wav,True,5.0,0.8705965280532837,0.13400797545909882,1503.2298000543674,2966.6473388671875,0.21312786638736725,0.0715648509837963,3.72690486907959,1.1787800788879395,6.4966023482125195
